ID,Title (English),Title (Telugu),Year,Language,Quality,Hero,Heroine,Director,Music Director,Producer,Writer,Cinematographer,Editor,Our Rating,TMDB Rating,Has Poster,Poster URL,Genres,Duration (min),Synopsis,TMDB ID,IMDb ID,Slug,Created At,Issues/Notes
f6cd100d-3bfc-4fbf-9e53-d49bfdc43ca1,"Adimai Changili","",1997,Telugu,Good,"Arjun Sarja","Rambha","R K Selvamani","Deva","","","","",,,YES,https://image.tmdb.org/t/p/w500/3osw323XESFJCnINOvFiapXpSuP.jpg,"Drama, Action",,"A 1997 Telugu film directed by R K Selvamani.",326286,tt31186533,adimai-changili-1997,2026-01-12,"No rating"
d7141cb1-5b05-4edd-b84c-0c49afe34aba,"Judaai","",1997,Telugu,Good,"Anil Kapoor","Sridevi","Raj Kanwar","Nadeem-Shravan","Surinder Kapoor","S.V. Krishna Reddy","","",,,YES,https://upload.wikimedia.org/wikipedia/en/1/1b/Judaai_1997.jpg,"Drama, Romance, Family",,"A 1998 Telugu film directed by Raj Kanwar starring Sridevi and Sridevi.",108368,,judaai-1998,2026-01-12,"No rating"
b74ce5f0-439d-4886-9a21-10bf6992f407,"Manasulo Maata","మనసులో మాట",1996,Telugu,Good,"","","S. V. Krishna Reddy","","","","","",,,YES,https://upload.wikimedia.org/wikipedia/en/6/6e/Manasulo_Maata.jpg,"Romance, Drama",,"",,tt13275534,manasulo-maata-1996,2026-01-12,"No hero; No rating; No heroine; No music director"
f707f942-47d5-4a92-82e4-5acb85776ba0,"Mr. Bechara","",1996,Telugu,Good,"Anil Kapoor","Sridevi","K. Bhagyaraj","Anand Chitragupth","Nandu G. Tolani","K. Bhagyaraj","K. S. Prakash Rao","",,,YES,https://image.tmdb.org/t/p/w500/sldMFon3HsvEPofH5UArFm2pEne.jpg,"Comedy",,"A 1996 Telugu film directed by K. Bhagyaraj.",142136,,mr-bechara-1996,2026-01-12,"No rating"
df5c63e9-89fa-498f-93ec-9ea92cd305c2,"Family","",1996,Telugu,Good,"Hiroshi Matsunaga","","Toshiki Sato","Isao Yamada","Fujio Matsushima","Masahiro Kobayashi","Yasumasa Konishi","",,,YES,https://image.tmdb.org/t/p/w500/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,"Horror",,"A 1996 Telugu film directed by Toshiki Sato.",609323,,family-1996,2026-01-12,"No rating; No heroine"
6220b82e-a84f-443f-b0de-78c6c0d6db3d,"Makkal Aatchi","",1995,Telugu,Good,"Mammootty","Roja Selvamani","R K Selvamani","Ilaiyaraaja","Thirupur A. Selvaraj","R K Selvamani","M. V. Panneerselvam","",,,YES,https://upload.wikimedia.org/wikipedia/en/4/49/Makkal_Aatchi.jpg,"Thriller",,"A 1995 Telugu film directed by R K Selvamani.",848411,tt0271625,makkal-aatchi-1995,2026-01-12,"No rating"
2aa6493a-6633-47b2-894f-8db3938f1ede,"Asuran","",1995,Telugu,Good,"C. Arun Pandian","Roja Selvamani","Velu Prabhakaran","Adhithyan","","R K Selvamani","Velu Prabhakaran","",,,YES,https://image.tmdb.org/t/p/w500/mr85JWqmmmacq8RjwRPzwB2m1U7.jpg,"Horror, Fantasy, Thriller",,"A 1995 Telugu film directed by Velu Prabhakaran.",623081,tt10160390,asuran-1995,2026-01-12,"No rating"
5ae519b1-b611-4c88-b5c8-e9045a29edc5,"Maidan-E-Jung","",1995,Telugu,Good,"Akshay Kumar","Karisma Kapoor","K. C. Bokadia","","","","","",,,YES,https://image.tmdb.org/t/p/w500/i0kecYaFA4Rg9WfXriM4sj69kns.jpg,"Action, Drama",,"A 1995 Telugu film directed by K. C. Bokadia.",161459,,maidan-e-jung-1995,2026-01-12,"No rating; No music director"
a0445592-1dd6-42b3-bded-eca07e3bfd3c,"Govinda Govinda","",1994,Telugu,Good,"Nagarjuna Akkineni","Sridevi","Ram Gopal Varma","Saluri Koteswara Rao","C. Ashwini Dutt","","S. Gopala Reddy","",,,YES,https://upload.wikimedia.org/wikipedia/en/7/78/Govinda_Govinda.jpg,"Drama, Crime",,"",462350,tt0187096,govinda-govinda-1994,2026-01-12,"No rating"
d2e2b391-a767-4b16-8d7f-9e5dadbf23e8,"Laadla","",1994,Telugu,Good,"Anil Kapoor","Sridevi","Raj Kanwar","Anand–Milind","Nitin Manmohan","","","",,,YES,https://image.tmdb.org/t/p/w500/19gxqTBRBYoWxypSihK0qKMphKd.jpg,"Drama, Romance, Family",,"A 1994 Telugu film directed by Raj Kanwar starring Sridevi and Sridevi.",197483,,laadla-1994,2026-01-12,"No rating"
7c02513a-48b4-4fbc-90bf-a080eca4ace7,"Indhu","",1994,Telugu,Good,"R. Sarathkumar","Roja Selvamani","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/hSlGK6BHk0VlPwIFx7Dqi9kCJ4X.jpg,"Romance, Drama",,"",249447,tt4862418,indhu-1994,2026-01-12,"No director; No rating; No music director"
ec4dc19f-6743-47c2-ab4c-1110ee1708c6,"Gumrah","",1993,Telugu,Good,"Sanjay Dutt","Sridevi","Mahesh Bhatt","Laxmikant–Pyarelal","Yash Johar","Robin Bhatt","","",,,YES,https://image.tmdb.org/t/p/w500/iNof5RDsUnhnT9iqxGWSyywGqoy.jpg,"Drama, Action, Crime",,"A 1993 Telugu film directed by Mahesh Bhatt starring Sridevi and Sridevi.",165076,,gumrah-1993,2026-01-12,"No rating"
88b84fde-2752-4b45-b4b8-5395ed5b5649,"Adharsham","",1992,Telugu,Good,"Jagapathi Babu","Ashwini Nachappa","Bharathiraja","","","","","",5.5,,NO,,"Drama",,"Adharsham, a 1992 Telugu film directed by Bharathiraja, revolves around the life of a young man played by Jagapathi Babu, who navigates through the challenges of love, family, and social expectations ",,,adharsham-1992,2026-01-04,"No poster; No music director"
0f13fa23-e39d-48ad-8b01-2697adf3d465,"Mannan","",1992,Telugu,Good,"Rajinikanth","Vijayashanti","P. Vasu","Ilaiyaraaja","Prabhu","P. Vasu","Ashok Kumar Agarwal","",,,YES,https://image.tmdb.org/t/p/w500/sw0NWcFEsy7q7i8WqJ6S0dxROf6.jpg,"Drama",,"A 1992 Telugu film directed by P. Vasu starring Vijayashanti and Vijayashanti.",66241,,mannan-1992,2026-01-11,"No rating"
74bbdc9c-6159-4b7d-b3a0-aad89701a7dc,"Jumma Chumma In London","",1991,Telugu,Good,"Salman Khan","Sridevi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/oeTygOtRON7X8AtG7SudomBbsx0.jpg,"Music",,"A 1991 Telugu film starring Sridevi and Sridevi.",888839,,jumma-chumma-in-london-1991,2026-01-12,"No director; No rating; No music director"
361f51fd-2800-4a35-9b35-9a9ba9f86875,"Mardon Wali Baat","Mardon Wali Baat",1988,Telugu,Good,"Dharmendra","Shabana Azmi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/pXLzvyTZbEEsJaodmrI9KeSdZyT.jpg,"Action",,"",528019,,mardon-wali-baat-1988,2026-01-12,"No director; No rating; No music director"
cf891901-0304-4964-9ed7-dca5f576b55a,"Akalmand","",1984,Telugu,Good,"Jeetendra","Sridevi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/az9yuqLtfN9uqZwfQqRz0YtvlOl.jpg,"Comedy, Romance, Thriller",,"A 1984 Telugu film starring Sridevi and Sridevi.",495807,,akalmand-1984,2026-01-12,"No director; No rating; No music director"
3e77ce67-0cce-4df2-bea0-70ee54eb9c7b,"Dharm Aur Qanoon","Dharm Aur Qanoon",1984,Telugu,Good,"Rajesh Khanna","Asha Parekh","Juan de Orduña","","","","","",,,YES,https://image.tmdb.org/t/p/w500/w4ThAKW70s8LuCZYW510l5tvop6.jpg,"Action",,"",121307,tt0379249,dharm-aur-qanoon-1984,2026-01-12,"No rating; No music director"
936013a9-6977-45ca-b71f-1393f026a6f2,"Prema Sagaram (Tamil Dubbed Nenjil Oru Ragam)","",1983,Telugu,Good,"T. Rajendar","Saritha","T. Rajendar","T. Rajendar","","","","",6,,NO,,"Drama, Romance, Family",,"Prema Sagaram, a 1983 film directed by and starring T. Rajendar, is a romantic drama that explores the complexities of love and relationships through the story of its lead characters, played by T. Raj",,,prema-sagaram-tamil-dubbed-nenjil-oru-ragam-1983,2026-01-02,"No poster"
1963b432-f88b-4a2a-a6a5-b8da7e72f64c,"Prema Sagaram","",1983,Telugu,Good,"T. Rajendar","Nalini","T. Rajendar","","","","","",7.5,,NO,,"Musical",,"Prema Sagaram is a 1983 Telugu film that likely explores the theme of love, as suggested by its title, which translates to 'Ocean of Love'. The movie stars Kamal Haasan and Sripriya as the lead charac",290196,,prema-sagaram-1983,2026-01-04,"No poster; No music director"
09db026f-9e52-4ff3-9432-d48e611c3d79,"Jaani Dost","Jaani Dost",1983,Telugu,Good,"Dharmendra","Parveen Babi","","","","","","",,,YES,https://image.tmdb.org/t/p/w500/9lxuCBUUq8V0qaRXD9hgPTvQ6rH.jpg,"Action",,"",226871,,jaani-dost-1983,2026-01-12,"No director; No rating; No music director"
b0ab5241-06e2-48ad-82dd-3c9a737a81b6,"Maharani (Tamil Dubbed Nayakkarin Magal 1982)","",1983,Telugu,Good,"Sivaji Ganesan","Jai Ganesh","K. S. Gopalakrishnan","Shankar Ganesh","","","","",6,,NO,,"Drama, Romance, Family, Social",,"Maharani is a 1983 film that likely revolves around the life of a strong-willed woman, played by Jayachitra, who navigates societal challenges and personal struggles. The movie may explore themes of f",,,maharani-tamil-dubbed-nayakkarin-magal-1982-1983,2026-01-02,"No poster"
f6532d02-3fed-4bc6-8b73-74655fac0921,"Adutha Varisu","",1983,Telugu,Good,"Rajinikanth","Sridevi","S. P. Muthuraman","Ilaiyaraaja","Dwarakish","Panchu Arunachalam","M. Kesavan","",,,YES,https://image.tmdb.org/t/p/w500/woe2j15wKeuXFA2AortdezKBvos.jpg,"Drama, Action, Crime",,"A 1983 Telugu film directed by S. P. Muthuraman starring Sridevi and Sridevi.",66282,,adutha-varisu-1983,2026-01-12,"No rating"
bcfaeb98-ec07-4bb1-ab79-cfe19777d21a,"Daiviyin Thiruvilaiyadal","",1982,Telugu,Good,"Sivaji Ganesan","Sridevi","K. S. Gopalakrishnan","M. S. Viswanathan","","","","",,,YES,https://image.tmdb.org/t/p/w500/131USAYftFilfEi6gKP3Mn5oiXi.jpg,"Fantasy",,"A 1982 Telugu film directed by K. S. Gopalakrishnan starring Sridevi and Sridevi.",949471,,daiviyin-thiruvilaiyadal-1982,2026-01-12,"No rating"
3f768d13-44d6-4f08-a893-2a57a5e1f570,"Aththaku Thagga Allullu","",1982,Telugu,Good,"Krishna","Vijayashanti","Rama Narayanan","","","","","",6,,NO,,"Comedy",,"Aththaku Thagga Allullu is an emotional drama that explores the depths of human relationships. Directed by Rama Narayanan, the film stars Vijayasanthi and Radha in lead roles. This 1982 release weaves",1146312,,aththaku-thagga-allullu-1982,2026-01-02,"No poster; No music director"
9ea9b9ce-5838-45e7-84f0-c0adc1ffa834,"Deiva Thirumanangal","",1981,Telugu,Good,"R. S. Manohar","Srividya","P. Neelakantan","M. S. Viswanathan","","","","",,,YES,https://image.tmdb.org/t/p/w500/c0yHW98CfSxL9nT1RjLwxm1Ns2Y.jpg,"Drama",,"A 1981 Telugu film directed by P. Neelakantan starring Sridevi and Sridevi.",509867,,deiva-thirumanangal-1981,2026-01-12,"No rating"
4e537c0b-661c-4106-b447-3832eb245c26,"Siddhalingeshwara Mahima","",1981,Telugu,Good,"","","Hunsur Krishnamurthy","","","Giuliano Cedroni","","",7.5,,NO,,"Mythological",,"Siddhalingeshwara Mahima is a 1981 Telugu film that likely revolves around the life and teachings of Siddhalingeshwara, a revered saint in Hinduism. The movie may explore themes of spirituality, devot",442661,,siddhalingeshwara-mahima-1981,2026-01-04,"No hero; No poster; No heroine; No music director"
4b6a3760-2d49-4fff-b64a-0fd39822d52c,"Aadadi Gadapa Daatite","",1980,Telugu,Good,"Murali Mohan","Manjula","B. S. Narayana","K. V. Mahadevan","","","","",6.5,,NO,,"Drama",,"Aadadi Gadapa Daatite is an emotional drama that explores the depths of human relationships. Directed by a talented filmmaker, the film stars Chiranjeevi and the lead actress in lead roles. This 1980 ",647418,,aadadi-gadapa-daatite-1980,2026-01-06,"No poster"
75229791-efef-476e-8c69-0bfbdbfb44dd,"Adadhee Gadapa Datithe","",1980,Telugu,Good,"Rajendra Prasad","No Female Lead","B. S. Narayana","","","","","",6,,NO,,"Drama, Romance, Family",,"Adadhee Gadapa Datithe, released in 1980, is a Telugu film directed by B. S. Narayana and starring Rajendra Prasad. The movie likely revolves around the life and struggles of the protagonist, played b",,,adadhee-gadapa-datithe-1980,2026-01-02,"No poster; No music director"
ac66122d-0ab5-4d66-a581-5f28d962659e,"Nimajjanam","",1979,Telugu,Good,"Chakrapani","Sharada","B. S. Narayana","M. B. Sreenivasan","David Quint","Kti Eaton","","",7.5,,NO,,"Drama",,"Nimajjanam is an emotional drama that explores the depths of human relationships. Directed by Bhavanichandra, the film stars Sobhan Babu and Sridevi in lead roles. This 1979 release weaves a compellin",302835,,nimajjanam-1979,2026-01-04,"No poster"
a627463f-07e8-46c2-a00b-1d5749a24b88,"Kavari Maan","",1979,Telugu,Good,"Sivaji Ganesan","Sridevi","S. P. Muthuraman","Ilaiyaraaja","B. H. Rajanna","Panchu Arunachalam","Babu","",,,YES,https://image.tmdb.org/t/p/w500/gqYZOiQ84XIIi9kPXh8tVg7onCX.jpg,"Family",,"A 1979 Telugu film directed by S. P. Muthuraman starring Sridevi and Sridevi.",261627,,kavari-maan-1979,2026-01-12,"No rating"
ebfb5790-0433-4a0c-9489-92e0828da6f3,"Sigappu Rojakkal","ఎర్ర గులాబీలు",1978,Telugu,Good,"Kamal Haasan","Sridevi","Bharathiraja","Ilaiyaraaja","J. Padmavathi","Bharathiraja","P. S. Nivas","",,,YES,https://image.tmdb.org/t/p/w500/lIV9vlniRUJvN9F0CwhKCreREuW.jpg,"Thriller, Romance, Drama",,"A 1978 Telugu film directed by Bharathiraja starring Sridevi and Sridevi.",66413,,sigappu-rojakkal-1978,2026-01-12,"No rating"
