ID,Title (English),Title (Telugu),Year,Language,Quality,Hero,Heroine,Director,Music Director,Producer,Writer,Cinematographer,Editor,Our Rating,TMDB Rating,Has Poster,Poster URL,Genres,Duration (min),Synopsis,TMDB ID,IMDb ID,Slug,Created At,Issues/Notes
07281748-889b-4ef8-a554-d9d4d6810016,"4 Letters","",2020,Telugu,Excellent,"Dhanraj Sukhram","Apsara Rani","Raguraj R","Bheems Ceciroleo","","","","",5,,YES,https://image.tmdb.org/t/p/w500/QvPTL3lL8yJKg1swnf4eMZ9sXk.jpg,"Romance",,"4 Letters is a fun-filled comedy entertainer directed by Raguraj R. Dhanraj Sukhram takes the lead with impeccable comic timing, supported by Apsara Rani and a talented ensemble cast. This 2020 releas",581290,,4-letters-2020,2026-01-02,""
58009354-8f82-4ce0-a552-f906bb7eaa07,"Utthara","",2020,Telugu,Excellent,"Sriram","Karishma","Thirupathi Rao","","","V. Ch. Vladimírov","","",5,,YES,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Utthara_Unni_Actress_Edavapathy.jpg/330px-Utthara_Unni_Actress_Edavapathy.jpg,"Action, Thriller",,"Utthara is a 2020 Telugu film that likely explores themes of self-discovery and personal growth, as the title suggests a sense of direction or guidance. The movie may follow the journey of its protago",691653,,utthara-2020,2026-01-04,"No music director"
ea5c6dc6-5245-4731-8c83-be98c317589f,"Teja","",2017,Telugu,Excellent,"Jai","Anandi","B. N. Reddy","Ramoji Rao","Ramoji Rao","Susan Coyne","Ousama Rawi","",5,,YES,https://upload.wikimedia.org/wikipedia/en/e/e5/Teja_1992_film_poster.jpeg,"Drama, Romance, Action",,"Teja is a 2017 Telugu film that likely revolves around the life of its titular character, played by Jai, as he navigates through challenges and relationships, including a potential romance with the ch",397520,,teja-2017,2026-01-04,""
c786d237-ea01-4c5d-a763-e02ce7c26eb2,"Maya","",2017,Telugu,Excellent,"Dhanraj","Jayathi","Eeshwar","Jayanth C. Paranjee","Prabhas","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/a/ab/Eeswar_film_poster.jpg,"Horror, Thriller",,"Eeshwar is a 2017 Telugu film that likely explores themes of spirituality, self-discovery, or social issues, as the title 'Eeshwar' translates to 'God' or 'Lord' in English. The movie may follow the j",363212,,eeshwar-2017,2026-01-04,""
cacdae23-751b-4c9e-a0bd-4e0a110aeff5,"Hello!","",2017,Telugu,Excellent,"Manoj Manchu","Sonal Chauhan","Vikram K. Kumar","","","Chi-ming Lei","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/commons/7/79/Manam_volcano.jpg,"Action, Romance",,"The movie Vikram Kumar, directed by Vikram Kumar, appears to be a self-titled film that may explore the life and experiences of the protagonist, possibly delving into themes of identity, relationships",483324,,vikram-kumar-2017,2026-01-04,"No music director"
bb1f0ff5-0c22-45da-abb4-ccbc132e83e4,"Rishi","",2017,Telugu,Excellent,"Rishi","Remya Nambeesan","Bhagya Raj","Rishi coffin","Charles W. Fries","Rita Lakin","Richard Moore","",5,,YES,https://upload.wikimedia.org/wikipedia/commons/1/13/Rishi_Kapoor.jpg,"Drama, Adventure, TV Movie",,"Rishi is a 2017 Telugu film that likely revolves around the life of a young man named Rishi, exploring his journey, struggles, and relationships. The movie may delve into themes of love, family, and s",442105,,rishi-2017,2026-01-04,""
3fb86635-792c-474c-9351-b633cb31dd3f,"VIP 2 (Lalkar)","",2017,Telugu,Excellent,"Girish Kumar","Rekha","Soundarya Rajinikanth","","","G.A. Baughan","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/commons/0/0b/Soundarya_Rajinikanth_promotes_VIP2_in_Delhi.jpg,"Action, Drama",,"Soundarya Rajinikanth is a 2017 film directed by Rajesh Selva, starring Girish Kumar and Rekha in lead roles. Although specific details about the plot are not available, it appears to be a character-d",445580,,soundarya-rajinikanth-2017,2026-01-04,"No music director"
340635c8-f4a4-410e-aa3f-ed1ba3f314f3,"Jayammu Nischayammu Raa","",2016,Telugu,Excellent,"Srinivasa Reddy","Poorna","Shiva Raj Kanumuri","Srinivasa Reddy","Srinivasa Reddy","","","",5,,YES,https://image.tmdb.org/t/p/w500/9pjhMTwJGGTzbK2MdwgHI3XmRpj.jpg,"Drama, Romance, Comedy",,"Jayammu Nischayammu Raa is a 2016 Indian Telugu comedy film directed and produced by Shiva Raj Kanumuri under his banner Shiva Raj Films. It stars Srinivasa Reddy, Shamna Kasim, Ravi Varma, and Pravee",430703,,jayammu-nischayammu-raa-2016,2026-01-02,""
2d497846-2fbd-42fd-806b-a736158e2492,"Rojulu Marayi","",2016,Telugu,Excellent,"Tejus","Krishnudu","M Maruthi","Maruthi","Chetan Maddineni","Murali Krishna Mudidani","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/8/86/Rojulu_Marayi_%282016_film%29.jpg,"Romance, Comedy, Family",,"Rojulu Marayi is a 2016 Telugu film directed by M Maruthi, starring Tejus and Krishnudu in lead roles. The movie likely explores themes of love, relationships, and comedy, given the director's previou",409213,,rojulu-marayi-2016,2026-01-04,""
4d45fe33-8711-4495-9ba1-2021d4030010,"Dongata","",2015,Telugu,Excellent,"Lakshmi Manchu","Lakshmi Manchu","Vamsee Krishna","Sai Karthik","Lakshmi Manchu","Sai Madhav Burra","","",5.2,5.2,YES,https://image.tmdb.org/t/p/w500/4LIQQRnJe549mo3kb61sfZ6YhZj.jpg,"Crime, Thriller, Mystery",,"Dongata is a 2015 Telugu film that stars Lakshmi Manchu in a dual role, suggesting a story that explores themes of identity, duality, or possibly even con artistry. The title 'Dongata' roughly transla",381677,tt4699254,dongata-2015,2026-01-04,""
2c7b7199-e450-4391-9328-7a615f3e2552,"Best Actors","",2015,Telugu,Excellent,"Nandu","Erica Fernandes","Jaya B","","","","","",5,,YES,https://upload.wikimedia.org/wikipedia/commons/c/c1/Mahesh_Babu_at_61st_Filmfare_awards_south_%28cropped%29_2.jpg,"Drama, Romance, Comedy",,"Best Actors is a 2015 Telugu film that likely explores the theme of aspiring actors in the entertainment industry. The movie follows the journey of the lead character, played by Nandu, and his co-star",457453,,best-actors-2015,2026-01-04,"No music director"
a9329dd7-6bd8-45d6-8667-aedaa4c43de9,"Naa Rakumarudu","",2014,Telugu,Excellent,"Naveen Chandra","Ritu Varma","K. Bhagyaraj","Naveen Chandra","Naveen Chandra","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/6/6a/Naa_Rakumarudu.jpg,"Drama, Romance",,"Naa Rakumarudu is a 2014 Telugu film that likely revolves around the life of a young man, played by Naveen Chandra, and his experiences with love, family, or social issues, with Ritu Varma starring as",248882,,naa-rakumarudu-2014,2026-01-04,""
12e82a87-b0ea-45ed-b018-244e08e49000,"Karthikeya","",2014,Telugu,Excellent,"Nikhil Siddharth","Swathi Reddy","Chandoo Mondeti","Chandoo Mondeti","Nikhil Siddhartha","Salla Sorri","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/c/c5/Karthikeya_film_poster.jpg,"Mystery, Thriller",,"Karthikeya is a mystery thriller film that follows the story of Nikhil, a medico who tries to solve the mystery behind a temple. Along with his girlfriend, played by Anupama Parameswaran, he uncovers ",295598,,karthikeya-2018,2026-01-04,""
20c3e734-b856-4179-866b-e7bd1d5d4a7a,"Pelli Pustakam","",2013,Telugu,Excellent,"Rahul","Niti Taylor","Ramakrishna Machakanti","Rahul Ravindran","Rahul Ravindran","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/0/03/Pelli_Pustakam_%282013_film%29.jpg,"Romance, Family, Drama",,"Pelli Pustakam is a 2013 Telugu film that revolves around the life of a young man, played by Rahul, and his journey as he navigates love, relationships, and marriage. The movie likely explores themes ",,,pelli-pustakam-2013,2026-01-04,""
00d99949-171a-46c1-b193-fdc37270d583,"Toofan","",2013,Telugu,Excellent,"Ram Charan","Priyanka Chopra","Apurva Lakhia","Apoorva Lakhia","Reliance Entertainment","","","",5.3,,YES,https://upload.wikimedia.org/wikipedia/en/a/ad/Zanjeer_poster.jpg,"Action, Drama, Romance",,"Toofan is a 2013 Indian action-drama film directed by Apurva Lakhia, starring Ram Charan and Priyanka Chopra in lead roles. The movie is a remake of the 1978 Hindi film 'Muqaddar Ka Sikandar' and the ",,,toofan-2013,2026-01-04,""
41b60539-c6d7-4144-94a3-24a94d568a9e,"Mithunam","",2012,Telugu,Excellent,"Friends funding films","Mehreen Pirzada","Tanikella Bharani","","","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Maharshi_poster.jpg/250px-Maharshi_poster.jpg,"Drama",,"ch ravi kishore babu is an emotional drama that explores the depths of human relationships. Directed by Tanikella Bharani, Amar, Santoshi, Posani Krishna Murali, the film stars Friends funding films a",148590,,ch-ravi-kishore-babu-2018,2026-01-02,"No music director"
b0f56d23-9340-40a9-8127-e36ee3814876,"Rakshana","",2011,Telugu,Excellent,"Jagapathi Babu","Shraddha Das","Ramesh Puppala","Uppalapati Narayana Rao","Nagarjuna","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/a/ac/Rakshana_telugu.jpg,"Action, Drama, Thriller",,"Rakshana is a 2011 Telugu film that likely revolves around the theme of protection, with the title translating to 'protection' or 'safety'. The movie may follow the story of a hero who takes it upon h",,,rakshana-2011,2026-01-04,""
c1533996-8bec-4ce4-a0aa-588d2638c41b,"Thimmaraju","",2011,Telugu,Excellent,"Sai Kumar","Bhanu Sri Mehra","Vijay Krishna","","","","","",5,,YES,https://images.filmibeat.com/img/popcorn/movie_posters/aadarshakutumbamhouseno47-ak47-20251210154150-11627.jpg,"Drama, Romance, Family",,"Thimmaraju is a 2011 Telugu film that likely revolves around the life of its titular character, played by Sai Kumar, as he navigates through challenges and relationships, including a potential romance",,,thimmaraju-2011,2026-01-04,"No music director"
c998c096-37f6-4338-977c-ed85cabdf7b1,"Aalasyam Amrutam","",2010,Telugu,Excellent,"Ananth","Tanish","Chandra Mahesh","D. Ramanaidu","D. Rama Naidu","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/e/ea/Aalasyam_Amrutam.jpg,"Drama, Romance, Family",,"Aalasyam Amrutam is a 2010 Telugu film that likely explores themes of love, relationships, and personal growth, as the title suggests a contrast between laziness and immortality or eternal bliss. The ",,,aalasyam-amrutam-2010,2026-01-04,""
aa76bb69-8c33-4efe-a960-b72f428a9f07,"Nagavalli","",2010,Telugu,Excellent,"Daggubati Venkatesh","Anushka Shetty","P. Vasu","Gurukiran","Bellamkonda Suresh","P. Vasu","Shyam K. Naidu","",5.5,5.8,YES,https://image.tmdb.org/t/p/w500/5Z4RvsQAPSyx5ItW1UcpTjsRgae.jpg,"Horror, Comedy, Drama",,"Nagavalli is a 2010 Telugu film directed by P. Vasu, starring Venkatesh in the lead role. The movie is a horror-comedy that revolves around a king cobra's spirit, Nagavalli, and its effects on the pro",83154,,nagavalli-2010,2026-01-04,""
65a55de8-df97-48e9-a59e-68be89624bf6,"Chalaki","",2010,Telugu,Excellent,"Sai Ram Shankar","Roma","M. Mahadev","","","","","",5,,YES,https://m.media-amazon.com/images/M/MV5BMmM3YWEwNjMtMTZlZS00MWI0LWFjNWQtZDgzODExOGZiOWE4XkEyXkFqcGc@._V1_.jpg,"Drama, Romance, Family",,"Chalaki is a 2010 Telugu film directed by Vijay Bhapineedu, starring Richard Rishi as the lead actor. The movie likely revolves around the story of a young man, played by Richard Rishi, navigating thr",,,chalaki-2010,2026-01-04,"No music director"
2fa121f6-5556-472d-a9e7-334a9bf05f10,"Kathanayakudu","",2008,Telugu,Excellent,"Jagapati Babu","Meena","P. Vasu","G. V. Prakash Kumar","C. Aswani Dutt","P. Vasu","","",7.5,,YES,https://image.tmdb.org/t/p/w500/sguSvfQ0ImeSkqXhYZH9FTyxPhz.jpg,"Drama, Family",,"Kathanayakudu tells the story of two childhood friends, Balakrishna (Jagapati Babu) and Ashok Kumar (Rajinikanth). Balu becomes a barber in Siricilla village, leading a modest life with wife Devi (Mee",1166562,,kathanayakudu-2008,2026-01-04,""
7443bdd7-a3e5-4dcb-8a72-4af4714aa142,"Ullasamga Utsahamga","",2008,Telugu,Excellent,"|","Sneha Ullal","Yasho Sagar, Sneha Ullal, Sunil","G. V. Prakash Kumar","G. S. Ranganath B. P. Somu","A. Karunakaran","","",7.2,7.2,YES,https://image.tmdb.org/t/p/w500/vOV2xNRLGlliscaFJQAco3Dp6uz.jpg,"Romance",,"Ullasamga Utsahamga is a romantic film that revolves around the story of two young individuals who fall in love and navigate the challenges of their relationship. The movie features Sneha Ullal as the",82725,,ullasamga-utsahamga-2008,2026-01-04,""
c4ea2405-f254-4cf2-a508-654d49be3ea3,"Krishnarjuna","",2008,Telugu,Excellent,"Manchu Vishnu","Mamta Mohandas","P. Vasu","M. M. Keeravani","B.S. Naggi Reddy","P. Vasu","M.M. Keeravani","Marthand K. Venkatesh",5.2,5.2,YES,https://upload.wikimedia.org/wikipedia/en/6/6c/Krishnarjuna_poster.jpg,"Drama, Romance, Action, Family",,"Krishnarjuna is a 2008 Telugu film directed by P. Vasu, starring Nagarjuna Akkineni and Mamta Mohandas in lead roles. The movie's title suggests a connection to the mythological figures of Krishna and",117844,tt1150946,krishnarjuna-2008,2026-01-04,""
f8b57570-81e3-4568-8942-2b3cd03c63a5,"Maharadhi","",2007,Telugu,Excellent,"Nandamuri Balakrishna","Sneha","P. Vasu","Gurukiran","Vakada Appa Rao","","","",3.8,2,YES,https://image.tmdb.org/t/p/w500/jvWk0l1mPPu3sVGocIUQSQN9RnM.jpg,"Drama, Period, Action",,"Maharadhi is a 2007 Telugu film directed by P. Vasu, starring Nandamuri Balakrishna in the lead role. The movie likely revolves around a powerful and influential character, with the title 'Maharadhi' ",266496,tt0924249,maharadhi-2007,2026-01-04,""
46448a54-20ea-4406-8ce9-27df29e3e3fd,"Uppalapati Narayana Rao","",2007,Telugu,Excellent,"Venkateswara Rao Atluri","Vishakha Singh","Uppalapati Narayana Rao","","","","","",5,,YES,https://upload.wikimedia.org/wikipedia/commons/6/68/Unrao1.jpg,"Drama, Romance",,"Uppalapati Narayana Rao is a 2007 Telugu film that appears to be a biographical drama, possibly exploring the life and experiences of its titular character, with Venkateswara Rao Atluri playing the le",,,uppalapati-narayana-rao-2007,2026-01-02,"No music director"
d89741ae-d12d-4ca2-b3e3-3deab099b8e8,"Maharathi","",2007,Telugu,Excellent,"Srikanth","Vijayashanthi","P. Vasu","Guru Kiran","Vakada Appa Rao","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/8/80/Maharathi_2007_poster.jpg,"Action, Drama, Period, War",,"Maharathi is a 2007 Telugu film directed by P. Vasu, starring Srikanth and Vijayashanthi in lead roles. The movie likely revolves around the life of a skilled warrior or king, with the title 'Maharath",,,maharathi-2007,2026-01-04,""
fd5ae123-c3c8-4b41-9d92-a593a744437e,"Nireekshana","",2005,Telugu,Excellent,"Tarun","Reema Sen","Vikraman","M. M. Srilekha","D. Rama Naidu","","","",5,,YES,https://upload.wikimedia.org/wikipedia/en/a/a8/Nireekshana_%282005_film%29.jpeg,"Drama, Romance, Family",,"Nireekshana is a 2005 Telugu film directed by Vikraman, starring Tarun and Reema Sen in lead roles. The movie likely revolves around a romantic storyline with Tarun and Reema Sen's characters navigati",,,nireekshana-2005,2026-01-04,""
595fa291-b77c-44b6-9b0a-da70a15d4289,"Cheppave Chirugali","",2004,Telugu,Excellent,"Venu Thottempudi","Ashima Bhalla","Vikraman","S A Rajkumar","Venkata Shyam Prasad","Vikraman","","",7,7,YES,https://image.tmdb.org/t/p/w500/fsVJXMtXW3LqlxtfIODrGnfWAB3.jpg,"Romance, Drama",,"Cheppave Chirugali is a romance drama film that revolves around the story of a young man, played by Venu Thottempudi, who falls in love with a woman, played by Ashima Bhalla, and the challenges they f",307952,,cheppave-chirugali-2004,2026-01-04,""
338d1d9a-694e-45d6-87cf-417e9f763bda,"Vasantam","",2003,Telugu,Excellent,"Daggubati Venkatesh","Aarti Agarwal","Vikraman","S. A. Rajkumar","N.V. Prasad","","S. Saravanan","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/5/54/Vasantham_telugu.jpg,"Drama, Romance, Family",,"Vasantam is a 2003 Telugu film directed by Victor, starring Venkatesh and Kalyani in lead roles. The movie likely revolves around the themes of love, family, and relationships, with Venkatesh's charac",218846,,vasantam-2003,2026-01-04,""
fcfed3d3-fa17-48c0-82c8-4731684562cf,"Pranam","",2003,Telugu,Excellent,"Vineeth","Sada","Bharathiraja","Kamalakar","Maganti Babu","","","",4.2,3,YES,https://image.tmdb.org/t/p/w500/jNWflRzQ64OIbuV4yww0qpuqU1v.jpg,"Drama, Romance, Family, Social",,"Pranam, a 2003 Telugu film directed by Bharathiraja, revolves around the story of its lead characters, played by Vineeth and Sada, as they navigate through the complexities of love, relationships, and",307938,tt1285133,pranam-2003,2026-01-04,""
294db5e8-afbb-4139-8212-2d58f8654931,"Gemeni","",2002,Telugu,Excellent,"Daggubati Venkatesh","Namitha","Saran","R. P. Patnaik","B. Gurunath","Saran","P. S. Vinod","",6.4,5.2,YES,https://upload.wikimedia.org/wikipedia/en/d/d8/Gemeni_film_poster.jpg,"Drama, Romance, Family, Action",,"Gemeni is a 2002 Telugu film starring Venkatesh, likely a drama or action movie given the common genres in Telugu cinema. The plot may revolve around the hero's journey, exploring themes of love, fami",279464,tt10409824,gemeni-2002,2026-01-04,""
1e6cd2e6-b981-474b-bab9-232911647234,"Anaganaga Oka Ammai","",1999,Telugu,Excellent,"Srikanth","Soundarya","Ramesh Sarangan","Mani Sharma","","","","",5.5,,YES,https://upload.wikimedia.org/wikipedia/en/f/fe/Anaganaga_Oka_Ammai.jpg,"Romance, Drama",,"Anaganaga Oka Ammai is a 1999 Telugu film that likely revolves around a young woman, played by Soundarya, and her journey with the hero, Srikanth. The title 'Anaganaga Oka Ammai' translates to 'Once U",,,anaganaga-oka-ammai-1999,2026-01-02,""
48763e20-c59f-4c27-aacb-a6160a3e70ce,"Criminal","",1994,Telugu,Excellent,"Akkineni Nagarjuna","Manisha Koirala","Mahesh Bhatt","M. M. Keeravani","K.S. Rama Rao","Mahesh Bhatt","S. Gopal Reddy","G.G. Krishna Rao",5.8,,YES,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Criminal_1994_poster.jpg/327px-Criminal_1994_poster.jpg,"Action, Drama, Crime, Thriller",,"Criminal is a 1994 film directed by Mahesh Bhatt, starring Akkineni Nagarjuna and Ramya Krishnan, which likely revolves around a crime-themed plot with the lead characters entangled in a complex situa",385596,tt0109502,criminal-1994,2026-01-04,""
7a42802b-65bd-4d37-b6a4-53ae078e408b,"Rakta Tarpanam","",1992,Telugu,Excellent,"Rajendra Prasad","Roja","A. Kodandarami Reddy","from many films which made me confident that he is","Aadi Sheshagiri Rao","Krishna","V. Ranga","",5.5,,YES,https://image.tmdb.org/t/p/w500/8jC5QsMGpoyhcdj5qDYYzu6SXq.jpg,"Action",,"Rakta Tarpanam, directed by Kodandarami Reddy, is a 1992 Telugu film starring Rajendra Prasad and Roja. The movie likely revolves around a dramatic storyline involving the lead characters, possibly ex",1612079,,rakta-tarpanam-1992,2026-01-04,""
7c7f8721-77ca-418a-b02d-9532c5e6cc3b,"Anjali","",1990,Telugu,Excellent,"Raghuvaran","Revathi","Mani Ratnam","Ilaiyaraaja","G. Venkateswaran","Mani Ratnam","Madhu Ambat","",6,,YES,https://image.tmdb.org/t/p/w500/sCIqLX6yNBmFgI4OSLklVJP0Umh.jpg,"Drama, Romance, Family",,"Anjali is a 1990 Indian film directed by Mani Ratnam, starring Raghuvaran and Revathi, which tells the story of a family's struggles and emotional journey. The movie revolves around the character of A",223365,,anjali-1990,2026-01-04,""
a49f3ca0-b8fe-49af-a0aa-00236a964aff,"Geethanjali","గీతాంజలి",1989,Telugu,Excellent,"Akkineni Nagarjuna","Girija Shettar","Mani Ratnam","Ilaiyaraaja","C. Praveen Kumar Reddy","Mani Ratnam","P.C. Sreeram","B. Lenin, V.T. Vijayan",7.5,6.8,YES,https://image.tmdb.org/t/p/w500/oJINN06ZVX0OySIXANiGa9JtslW.jpg,"Drama, Romance",,"Geethanjali is a romantic drama that tells the story of Prakash, a young man who falls in love with a girl named Geethanjali, played by Girija Shettar, and their struggles with love, loss, and longing",148808,,geethanjali-1989,2026-01-04,""
6c4440ae-4984-4d50-a025-3d5c4a6e2be2,"Chalaki Mogudu Chavali Pellam","",1989,Telugu,Excellent,"Rajendra Prasad","Rajani","Relangi Narasimha Rao","","","","","",6.5,,YES,https://placehold.co/300x450/1a1a2e/eee?text=Chalaki+Mogudu+Chavali+Pellam,"Comedy",,"Chalaki Mogudu Chavali Pellam is an emotional drama that explores the depths of human relationships. Directed by Relangi Narasimha Rao, the film stars Rajendra Prasad and Rajani in lead roles. This 19",677013,,chalaki-mogudu-chavali-pellam-1989,2026-01-06,"No music director"
4b361b66-77f7-4b49-b375-a094f1ea42f5,"Antima Teerpu","",1988,Telugu,Excellent,"Justin Hayles","Amber Lee","Jason Impey","Shyam","Ramoji Rao","Dennis Joseph","K. Ramachandra Babu","",7.5,,YES,https://image.tmdb.org/t/p/w500/cBiyLWl0BJkty1Eji8NsEhTThSJ.jpg,"Horror",,"Antima Teerpu, a 1988 Telugu film, likely revolves around the themes of revenge, justice, or social inequality, common in Telugu cinema of that era. The movie probably features Chiranjeevi as a protag",320392,,antima-teerpu-1988,2026-01-04,""
eaccda06-7da8-4056-b26d-9f3ad7ffabea,"Jamadagni","",1988,Telugu,Excellent,"Krishna","Radha","Bharathiraja","","","","","",7.5,,YES,https://upload.wikimedia.org/wikipedia/en/6/69/Jamadagni_film_poster.jpg,"Action",,"Jamadagni is a 1988 Telugu film that likely explores mythological themes, given its title's reference to the sage Jamadagni from Hindu mythology. The movie may follow the story of Jamadagni and his in",137377,,jamadagni-1988,2026-01-04,"No music director"
