Year	Title	Director	Hero	Heroine	TMDB_ID	Status	Genre
2006	Valliddari Vayasu Padahare	Bhanu Shankar	Tarun	Devaki			Drama
2006	Aadi Lakshmi	Y.V.S. Chowdary	Srikanth	Sridevi			Drama
2005	Evaru Nenu	Krishna	Krishna	No Female Lead			Drama
2005	Rendella Tharuvatha	K.V.S.S. Sivaprasad	Sriram	Gopika			Drama
2005	Moguds Pellams	Venky	Srikanth	Rakshita			Drama
2005	Evadi Gola Vaadidi	E V V Satyanarayana	Aryan Rajesh	Deepika Chikhalia			Drama
2005	Mr. Errababu	Sivaji, Roma, Nagendra Babu, Sunil, Satyanarayana, Venu Madhav	Sivaji	Genelia D'Souza			Drama
2005	Premikulu	B. Jaya	Yuvaraj	Shanoor Sana			Drama
2005	Nayakudu	Karthik	Sachin	Trisha			Drama
2005	Good Boy	Mohan Krishna	Rohit	Navneet Kaur			Drama
2005	Evadi Gola Vaadidhi	Srikanth Nahatha	Srikanth	Vega Tamotia			Drama
2005	Orey Pandu	Tejas Dhanraj	Sachiin Joshi	S			Drama
2005	Sravanamasam	Posani Krishna Murali	Krishna	Sneha			Drama
2005	Nireekshana	Vikraman	Tarun	Reema Sen			Drama
2005	Oka Oorilo	Rama Rao	Tarun	Renuka Menon			Drama
2005	Youth	Vinayak	Nithin	Sharma			Drama
2005	Okkade	Gunasekhar	Mahesh Babu	Bhoomika Chawla			Drama
2005	Chhatrapati	Srihari Nanu	Prabhas	Aarti Agarwal			Action
2005	Keelu Gurram	Rohit, Baladitya, Nakul, Rajesh, Tanu Roy	Rohit	Baladitya			Drama
2005	786 Khaidi Premakatha	K.S. Nageswara Rao	Sashikanth	Poonam Kaur			Action
2005	Avunanna Kaadanna	Teja	Uday Kiran	Sada			Drama
2005	Ayodhya	Y. V. S. Chowdary	Krishna	Nayantara			Drama
2005	Pellam Pichodu	Jonnavithhula	Rajendra Prasad	Richa Pallod			Drama
2005	Kumkuma	Jyoti Kumar	Sivaji	No Female Lead			Drama
2004	Aaptudu	Rajendra Prasad	Srikanth	Rachel			Drama
2004	Guri	B. Satya	Sumanth	Bhumika Chawla			Drama
2004	Love Today	Satin Devi	Uday Kiran	Priyamani			Drama
2004	Kaasi	Lawrence	Jaggi	Gajala			Drama
2004	Tapana	Tejaswi	Prabhu Deva	No Female Lead			Drama
2004	Satruvu	Suresh Krissna	Vishnu	Anita Hassanandani			Action
2004	Vidyardhi	Balachari	Akash	Aditi Agarwal			Drama
2004	24 Gantalu	D. S. Rao	Krishna	No Female Lead			Drama
2004	Pallakilo Pellikoothuru	Kodi Ramakrishna	Srikanth	Vega Tamotia			Drama
2004	Preminchukunnam Pelliki Randi	Relangi Narasimha Rao	Aditya Om	Rekha Vedavyas			Drama
2004	Satta	Pavan	Srikanth	Nadhiya			Action
2004	Sankharavam	Evv Satyanarayana	Ravi Teja	Anushka Shetty			Drama
2004	Dhavala Satyam	Dhavala Satyam	Dhavala Satyam	No Female Lead			Drama
2004	Puttintiki Ra Chelli	Kodi Ramakrishna	Arjun	Meena			Drama
2004	Letha Manasulu	Srikanth Addala	Srikanth	Gajala			Drama
2004	Madhyanam Hathya	Ram Gopal Varma	Srikanth	Soundarya			Thriller
2004	Swamy	Dharani	Vikram	Asin			Drama
2004	Santhi Sandesam	P. Chandrasekhar Reddy	Krishna	No Female Lead			Action
2004	CBI Officer	Shiva	Krishna	No Female Lead			Drama
2004	Kaani	A.M. Burhanuddin	Srikanth	Meera Jasmine			Drama
2004	Seshadri Naidu	D. Prabhakar	Srikanth	Soundarya			Drama
2004	Aithe Enti	Shyam Prasad	Abhishek	Anushka Shetty			Drama
2003	Okato Number Kurraadu	A. Kodandarami Reddy	Taraka Ratna	Rekha Vedavyas			Drama
2003	Hari Villu	B. Narsing Rao	Master Sai Subhakar	Haritha Thota			Action
2003	City	Nagendra	Saikumar	Ankita			Action
2003	Taarak	Balasekaran	Krishna	Sharmili			Drama
2003	Nenu Seetamahalakshmi	Koti	Srikanth	Simran			Drama
2003	Ori Nee Prema Bangaram Kaanu	AVS	Rajesh Krishnan	Sangeetha			Drama
2003	Idi Maa Ashokgadi Love Story	Suresh Krissna	Siva Balaji	Shweta Agarwal			Drama
2003	Chantigadu	B. Gopal	Srikanth	Roja			Drama
2003	Aadanthe Ado Type	E. V. V. Satyanarayana	Sivaji	Aryan Rajesh			Comedy
2003	Abhimanyu	Ravi Yadav	Vishnuvardhan	Ananth Nag's daughter but exact name is Unknown			Drama
2003	Anaganaga O Kurraadu	Karuna Kumar	Rohit	Rekha			Drama
2003	Toli Choopulone	K. Viswanath	Nandamuri Kalyan Ram	Akanksha			Drama
2003	Charminar	G. Nageswara Reddy	Venkat	Abhirami			Drama
2003	Sriramachandrulu	I. Sreekanth	Rajendra Prasad	Rambha			Drama
2003	Vijayam	Singeetam Srinivasa Rao	Ravi Teja	Anushka Shetty			Drama
2003	Fools	Dasari Narayana Rao	Srikanth	Gowri Pandit			Drama
2003	Neeke Manasichaanu	Sreenu Vaitla	Srikanth	Bhavana			Drama
2003	Maa Bapu Bommaku Pellanta	Ravi Raja Pinisetty	Ajay Raghavendra	Gayathri Raguram			Drama
2003	Evare Athagadu	Chandra Mahesh	Venu	Sneha			Drama
2003	Simhachalam	Eashwar	Srikanth	Kalyani			Drama
2002	Okato Number Kurraadu	A. Kodandarami Reddy	Nandamuri Taraka Ratna	Rekha Vedavyas			Drama
2002	Vachina Vaadu Suryudu	Krisha, Lakshmana Swamy, Vijayachander, Rahul, Lahari	Srikanth	Raasi			Drama
2002	Bharata Simha Reddy	Surya	Rajasekhar	Gajala			Drama
2002	Tappu Chesi Pappu Koodu	A. Kodandarami Reddy	Mohan Babu	Srikanth			Drama
2002	Chandravamsam	Sivaji	Krishna	Anushka Shetty			Drama
2002	Malli Malli Chudali	Venu, Janani	Venu	Raasi			Drama
2002	Nee Premakai	Balu Mahendra	Vineeth	Laila			Drama
2002	Neetho Cheppalani	E.V.V. Satyanarayana	Srikanth	Aarthi Agarwal			Drama
2002	Parasuram	Bhimaneni Srinivasa Rao	Srikanth	Rakshita			Drama
2002	Pilisthe Palukutha	Kodi Ramakrishna	Jagapathi Babu	Kalyani			Drama
2002	Raghava	Veera	Prabhas	Anshu			Action
2002	Yuva Rathna	Jayaraj	Jr NTR	Bhuvaneswari			Action
2002	Dream	Bhavani Shankar	Jagapathi Babu	Isha Koppikar			Drama
2002	Vooru Manadiraa	R	Siddappa Naidu	Siddappa Naidu			Drama
2002	Mounamelanoyi	Subbu	Tarun	Vanessa Triest			Drama
2002	Girl Friend	Sarath Mandava	Vikram	Sada			Drama
2002	Adrustam	Lawrence	Tarun	Reema Sen			Drama
2002	Holi	Suresh Krissna	Uday Kiran	Richa Pallod			Drama
2002	Priya Nestama	Raj Kumar	Srikanth	Soundarya			Drama
2002	O Chinnadana	Kodandarami Reddy	Srikanth	Raja Rakshitha			Drama
2001	Veedekkadi Mogudandi?	E.V.V. Satyanarayana	Jagapathi Babu	Rachana Banerjee			Drama
2001	Navvuthu Bathakalira	Kodi Ramakrishna	Jagapathi Babu	Kalyani			Drama
2001	Repallelo Radha	Gary BH	Srikanth	Raasi			Drama
2001	Pandanti Samsaram	Krishna Vamsi	Krishna	No Female Lead			Drama
2001	Thank You Subba Rao	E. V. V. Satyanarayana	Srihari	Prakash Raj			Drama
2001	Chirujallu	Ashok Rao	Venu	Prema			Drama
2001	Jabili	N. Sankaranarayanan	Srikanth	Raasi			Drama
2001	Atu America Itu India	Gummaluri Shastry	Sunny	Vanessa			Drama
2001	Prema Sandadi	K. Balachander	Srikanth	Prema			Drama
2001	Soori	Suresh Krissna	Venu	Dhanya			Drama
2001	Ammaye Navvithe	V. Samudra	Rajendra Prasad	Bhavana			Drama
2001	Bhadrachalam	N. Shankar	Srihari	Sindhu Menon			Drama
2001	Chinna	Wangaleedharan	Arjun	Shakeela			Action
2001	Ramma Chilakamma	Muppalaneni Shiva	Shivaji	Isha Koppikar			Drama
2001	Kalisi Naduddam	E.V.V. Satyanarayana	Srikanth	Raasi			Drama
2001	Athanu	Suresh Krissna	Sai Kumar	Rachana			Drama
2001	Darling Darling	Vamsy	Balu	Sakshi Sivanand			Drama
2001	Dadagiri	Krishna	Krishna	No Female Lead			Drama
2001	B. Gopal	B Gopal	Srikanth	Raasi			Drama
2001	Railway Coolie	Sarath	Vijayakanth	Meena			Drama
2001	Chandra Mahesh	Jayaraj	Srikanth	Raasi			Drama
2001	Muthyam	Jeevitha	Srikanth	Rachana			Drama
2001	Apparao ki Oka Nela Thappindi	Relangi Narasimha Rao	Rajendra Prasad	Madhusmita			Drama
2001	Adhipathi	Ravi Raja Pinisetty	Mohan Babu	Soundarya			Drama
2001	Srikanth	Sagar	Srikanth	Venu Madhav's sister, but the actual heroine name is Unknown			Drama
2000	Moodu Mukkalaata	Koda Ramakrishna	Jagapathi Babu	Raasi			Drama
2000	Kauravudu	T. S. Suresh Babu	Arjun	Ramya Krishnan			Action
2000	Yee Taram Nehru	Shiva	Krishna	No Female Lead			Drama
2000	Okkadu Chalu	Ravi Raja Pinisetty	Rajasekhar	Rambha			Action
2000	Manasu Paddanu Kaani	Veeru K.	Venu	Raasi			Romance
2000	Choosoddaam Randi	Muppalaneni Siva	Srikanth	Sakshi Sivanand			Comedy
2000	Durga	E.V.V. Satyanarayana	Ravi Teja	Ishaa Koppikar			Drama
2000	Chiru Navvutho	G. Ram Prasad	Venu	Prema			Comedy
2000	Maa Annayya	Ravi Raja Pinisetty	Rajasekhar	Meena			Drama
2000	Pelli Sambandham	Kondapalli Dasaradh	Srikanth	Venu Thottempudi's co-star, but I am not confident about the heroine's name, so: Unknown			Drama
2000	Sakutumba Saparivaara Sametam	S. V. Krishna Reddy	Akkineni Nageswara Rao	Srikanth			Drama
1999	Dollar Dreams	Sekhar Kammula	Sakshi Ranga Rao	Rekha			Drama
1999	Panchadara Chilaka	Dasari Narayana Rao	Srikanth	Sonali Bendre			Drama
1999	Speed Dancer	Muppalaneni Shiva	Raghava Lawrence	Monica Bedi			Action
1999	Ammo Polisollu	E.V.V. Satyanarayana	Sumanth	Sneha			Comedy
1999	Asala Sandadi	Relangi Narasimha Rao	Jagapathi Babu	Raasi			Comedy
1999	Anaganaga Oka Ammai	Ramesh Sarangan	Srikanth	Soundarya			Romance
1999	Ramasakkanodu	Kamal Haasan	Kamal Haasan	Abhirami			Drama
1999	A. K. 47	E. V. V. Satyanarayana	Sai Kumar	Raasi			Action
1999	Sambayya	S V Krishna Reddy	Jagapathi Babu	Raasi			Drama
1999	Vichitram	Jandhyala	Srikanth	Raasi			Comedy
1999	Raja Kumarudu	K. Raghavendra Rao	Mahesh Babu	Preity Zinta			Romance
1999	Manavudu Danavudu	K. Raghavendra Rao	Krishna	Shilpa Shetty			Action
1999	Naa Hrudayamlo Nidurinche Cheli	AVS Adi Narayana	Vadde Naveen	Laila			Romance
1999	Velugu Needalu	K. Vasu	Jagapathi Babu	Soundarya			Drama
1999	Veedu Samanyudu Kadhu	Uppalapati Narayana	Prakash Raj	Raasi			Action
1999	Harischandraa	Suresh Krishna	Srikanth	Soundarya			Comedy
1999	Kaama	Suresh Krissna	Jagapathi Babu	Raasi			Drama
1999	Swapnalokam	Bhimaneni Srinivasa Rao	Jagapathi Babu	No Female Lead			Romance
1999	Yamajathakudu	N Shankar	Mohan Babu	Ramya Krishnan			Fantasy
1999	Aavide Syamala	K Vasu	Srikanth	Raasi			Comedy
1999	Gurupoornima	P. N. Ramachandra Rao	Jagapathi Babu	Maheswari			Drama
1999	Mechanic Mavayya	Mutyala Subbaiah	Srikanth	Raasi			Drama
1999	Maanavudu Daanavudu	Krishna Reddy	Krishna	Soundarya			Action
1998	Priyuralu	Muppalaneni Siva	Vineeth	Anju Aravind			Romance
1998	Sivayya	Suresh Varma	Jagapathi Babu	Maheswari			Action
1998	Hello...yama!	Pavithran	Suresh	Kota Srinivasa Rao			Drama
1998	Deergha Sumangali Bhava	S. V. Krishna Reddy	Rajasekhar	Ramya Krishnan			Drama
1998	Ulta Palta	Venky	Jagapathi Babu	Soundarya			Comedy
1998	Daddy Daddy	Kodi Ramakrishna	Srikanth	Rachana			Comedy
1998	Ayanagaru	Muthyala Subbaiah	Jagapathi Babu	Maheswari			Drama
1998	Eshwar Alla	Suresh Varma	Vineeth	Rachana			Drama
1998	Gillikajjalu	Evani Sathya Prabhakar	Jagapathi Babu	Meena			Comedy
1998	Nenu Premisthunnanu	E V V Satyanarayana	Ravi Teja	Keerthi Reddy			Romance
1998	Andaru Herole	Umamaheswara Rao	Chandra Mohan	Brahmanandam			Comedy
1998	Prathista	R. Maharshi	Krishna	No Female Lead			Action
1998	Kante Koothurne Kanu	Dasari Narayana Rao	Dasari Narayana Rao	Jayasudha			Drama
1998	O Panaipothundi Babu	Siva Nageswara Rao	Suresh	Ravi Teja			Comedy
1998	Subhalekhalu	Muthyala Subbaiah	Jagapathi Babu	Rachana			Drama
1998	Maavidaakulu	E.V.V. Satyanarayana	Jagapathi Babu	Raasi			Drama
1998	Sambhavam	A. Kodandarami Reddy	Krishna	No Female Lead			Drama
1998	Amma Rajinama	Kodi Ramakrishna	Krishna	Sharada			Drama
1998	Pelli Peetalu	Kodi Ramakrishna	Jagapathi Babu	Soundarya			Romance
1998	Pelli Kanuka	Kodi Ramakrishna	Jagapathi Babu	Lakshmi			Romance
1998	Padutha Theeyaga	Kodanda Rami Reddy	Vineeth	Simran			Romance
1998	All Rounder	E V V Satyanarayana	Rajendra Prasad	Soundarya			Comedy
1998	Suprabhatam	Bhimaneni Srinivasa Rao	Srikanth	Raasi			Drama
1998	Rajahamsa	Singeetam Srinivasa Rao	Abbas	Sakshi Shivanand			Drama
1998	Prema Pallaki	Kodandarami Reddy	Jagapathi Babu	Raasi			Romance
1998	Subhavartha	Krishna Vijay	Suresh	Anandhi			Drama
1998	Khaidi Garu	Evani Shankar	Srikanth	Vineetha			Action
1998	Pape Naa Pranam	B. V. Ramana	J. D. Chakravarthy	Meena			Thriller
1998	Suryudu	Muthyala Subbaiah	Vijayakanth	Rambha			Drama
1998	Srimathi Vellostha	Kodi Ramakrishna	Jagapathi Babu	Soundarya			Comedy
1998	Vaibhavam	A. Kodandarami Reddy	Krishna	No Female Lead			Drama
1998	Sri Sita Ramula Kalyanam Chootamu Raarandi	Y. V. S. Chowdary	Akkineni Nageswara Rao	Venkat			Romance
1998	Vareva Moguda	S. V. Krishna Reddy	Krishna	No Female Lead			Comedy
1998	Navvulata	Gopichand Nadella	Rajendra Prasad	Maheshwari			Comedy
1998	Mee Aayana Jagratha	Muthyala Ramadas	Rajendra Prasad	Roja			Comedy
1997	Jai Bajarangabhali	Kodi Ramakrishna	Akkineni Nagarjuna	Sridevi			Fantasy
1997	Aaro Pranam	Veeru K.	Vineeth	Soundarya			Romance
1997	Bobbili Dora	Sagar	Krishna	No Female Lead			Action
1997	Korukunna Priyudu	K. Vasu	Vineeth	Anju Aravind			Romance
1997	Egire Paavurama	S. V. Krishna Reddy	Srikanth	Meena			Romance
1997	| Pattukondi Chuddam	Sarath	Jagapathi Babu	Rachana			Comedy
1997	Abbayi Gari Pelli	Sarath	Suman	Simran Bagga			Romance
1997	Maa Nannaku Pelli	E. V. V. Satyanarayana	Krishnam Raju	Simran Bagga			Drama
1997	Gokulamlo Seeta	Muthyala Subbaiah	Pawan Kalyan	Raasi			Drama
1997	Kurralla Rajyam	Kadambari Kirankumar	Ali	No Female Lead			Drama
1997	Adhirindhi Guru	Sagar	Krishna	No Female Lead			Comedy
1997	Rakshakudu	Praveen Gandhi	Akkineni Nagarjuna	Sushmita Sen			Action
1997	Bala Ramayanam	Gunasekhar	Jr. NTR	Smitha			Mythological
1997	Rukmini	Ravi Raja Pinisetty and starring Vineeth and Preetha Vijayakumar	Vineeth	Preetha Vijayakumar			Drama
1997	Mama Bagunnava	Kodi Ramakrishna	Rajendra Prasad	No Female Lead			Comedy
1997	Chilakkottudu	E. V. V. Satyanarayana	Rajendra Prasad	Ramya Krishnan			Comedy
1997	Priyaragalu	Muppalaneni Shiva	Jagapathi Babu	Maheswari			Romance
1996	Pittala Dora	Kodi Ramakrishna	Srikanth	Roja			Comedy
1996	Akka! Bagunnava?	Jandhyala	Naresh	Meena			Drama
1996	Adirindi Alludu	E.V.V. Satyanarayana	Mohan Babu	Ramya Krishnan			Comedy
1996	Maa Aavida Collector	Kodi Ramakrishna	Jagapathi Babu	Prema			Drama
1996	Jabilamma Pelli	Kodanda Rami Reddy	Jagapathi Babu	Rachana			Romance
1996	Puttinti Gowravam	K. Vasu	Krishna	No Female Lead			Drama
1996	Srikaram	Muthyala Subbaiah	Jagapathi Babu	Rambha			Drama
1996	Akkum Bakkum	Ram Gopal Varma	Krishna	Sakshi Sivanand			Comedy
1996	Amma Ammani Choodalanivundi	Sagar	Vinod Kumar	Ramya Krishnan			Drama
1996	Sampradayam	S. V. Krishna Reddy	Krishna	No Female Lead			Drama
1996	Gulabi	Krishna Vamsi	Jagapathi Babu	Maheswari			Romance
1996	Ooha	S.V. Krishna Reddy	Srikanth	Ooha			Romance
1996	Amma Durgamma	Om Sai Prakash	Sasikumar	Ooha			Devotional
1996	Gunshot	S.V. Krishna Reddy	Ali	Keerthi Reddy			Action
1996	Rayudugaru Nayudugaru	Dasari Narayana Rao	Akkineni Nageswara Rao	Kaikala Satyanarayana			Drama
1995	Ayanaku Iddaru	E.V.V. Satyanarayana	Jagapathi Babu	Ramya Krishnan			Comedy
1995	Subhamastu	Krishna Vamsi	Jagapathi Babu	Aamani			Drama
1995	Mounam	C. Umamaheswara Rao	Charuhasan	Arvind Swamy			Drama
1995	Vaddu Bava Thappu	K. Ajay Kumar	Rajendra Prasad	Ravali			Comedy
1995	Real Hero	S. S. Ravichandra	Krishna	Ravali			Action
1995	Raja Simham	K. Raghavendra Rao	Rajasekhar	Ramya Krishnan			Action
1995	Chilakapachcha Kaapuram	E.V.V. Satyanarayana	Jagapathi Babu	Meena			Drama
1995	Orey Rikshaw	Dasari Narayana Rao	R. Narayana Murthy	Ravali			Drama
1995	Sankalpam	A. M. Rathnam	Jagapathi Babu	Jayasudha			Action
1995	Bhale Bullodu	Sarath	Allu Rama Lingaiah	Jagapati Babu			Comedy
1995	Ketu Duplicatu	Relangi Narasimha Rao	Rajendra Prasad	Surabhi			Comedy
1995	Rambantu	Bavu	Rajendra Prasad	No Female Lead			Action
1995	Adavi Dora	K. Raghavendra Rao	Sobhan Babu	Nagma			Action
1995	Super Mogudu	Krishna	Krishna	Roja			Action
1995	Bharata Simham	Sagar	Krishna	Ravali			Action
1995	Dear Brother	S. S. Ravichandra	Krishna	Roja			Action
1995	Ketu Duplicate	Relangi Narasimha Rao	Srikanth	Rambha			Drama
1994	Raitu Bharatam	Tripuraneni Chittibabu	Krishna	Yamuna			Drama
1994	Jailor Gaari Abbayi	Sarath Babu	Krishnam Raju	Jayasudha			Action
1994	Maga Rayudu	E. V. V. Satyanarayana	Kota Srinivasa Rao	Vijayashanti			Comedy
1994	Maa Voori Maaraju	Kodi Ramakrishna	Arjun	Soundarya			Action
1994	Police Alludu	S. S. Ravichandra	Krishna	Malashri			Action
1994	Angarakshakudu	Kodandarami Reddy	Rajasekhar	Meena			Action
1994	Palnati Pourusham	Muthyala Subbaiah	Krishna	Bhanupriya			Action
1994	Pelli Koduku	Kodi Ramakrishna	Naresh	Sithara			Comedy
1994	Number One	KSF Vissu	N.T. Rama Rao	Vanisri			Action
1994	Allarodu	K. Ajay Kumar	Rajendra Prasad	Surabhi			Comedy
1994	Gharana Alludu	Muthyala Subbaiah	Krishna	Ramya Krishna			Drama
1994	Bramhachari Mogudu	Relangi Narasimha Rao	Rajendra Prasad	Yamuna			Comedy
1994	Doragariki Donga Pellam	S. S. Ravichandra	Krishna	Roja			Comedy
1994	Captain	Kodandarami Reddy	R. Sarathkumar	Suvalakshmi			Action
1994	Allari Premikudu	Kodandarami Reddy	Jagapathi Babu	Soundarya			Romance
1994	Bangaru Kutumbam	Dasari Narayana Rao	Akkineni Nageswara Rao	Jayasudha			Drama
1994	Ammayi Kapuram	Muthyala Subbaiah	Sarath Kumar	Sukanya			Drama
1994	Teerpu	Uppalapati Narayana Rao	Akkineni Nageswara Rao	Rohini Hattangadi			Action
1994	Aavesam	Kodi Ramakrishna	Srikanth	Meena			Action
1994	Yes Nenante Nene	S. S. Ravichandra	Krishna	Malashri			Action
1993	Paruvu Pratishta	Vasanth	Srikanth	Rambha			Action
1993	Amma Koduku	K. Raghavendra Rao	Naresh	Sridevi			Action
1993	Prema Pusthakam	G. Nageswara Reddy	Narendra	Vijayashanti			Romance
1993	Kunti Putrudu	Dasari Narayana Rao	Mohan Babu	Vijayashanti			Action
1993	Chittemma Mogudu	Kodanda Rami Reddy	Mohammad Ali	Rajeeva			Drama
1993	Akka Pethanam	Dasari Narayana Rao	Rajendra Prasad	Roja			Drama
1993	Rowdy Annayya	B. Gopal	Krishna	Shobana			Action
1993	Major Chandrakanth	K. Raghavendra Rao	N.T. Rama Rao	Sharada			Action
1993	Kirayi Gunda	S. S. Ravichandra	Krishna	Malashri			Action
1993	Rendilla Poojari	Muthyala Subbaiah	Suresh	Sukanya			Comedy
1993	Kondapalli Raja	Ravi Raja Pinisetty	Suman	Nagma			Action
1993	Detective Narada	Vamsy	Mohan Babu	Urvashi			Comedy
1993	Srinatha Kavi Sarvabhowmudu	Bapu	N.T. Rama Rao	Jayasudha			Biographical
1993	Pillalu Diddina Kapuram	Perala	Jagapathi Babu	Divyavani			Drama
1993	Kongu Chatu Krishnudu	K. Ajay Kumar	Naresh	Meena			Comedy
1993	Parugo Parugu	Relangi Narasimha Rao	Rajendra Prasad	Sruthi			Comedy
1993	Aasayam	Mohana Gandhi	Jagapathi Babu	Meena			Drama
1993	Chirunavvula Varamistava	Muthyala Subbaiah	Vikram	Tabu			Romance
1992	Prema Vijeta	Kodandarami Reddy	Suresh	Nagma			Action
1992	Madhavayya Gari Manavadu	Muthyala Subbaiah	Harish Kumar	ANR			Drama
1992	Aswamedham	B. Gopal	Nandamuri Balakrishna	Shobana			Action
1992	Atta Sommu Alludu Danam	Y. Nageswara Rao	Vinod Kumar	Roja			Action
1992	Appula Appa Rao	E.V.V. Satyanarayana	Rajendra Prasad	Shobana			Comedy
1992	Pranadaata	A. Kodandarami Reddy	Akkineni Nageswara Rao	Lakshmi			Drama
1992	Moratodu Naa Mogudu	A. Kodandarami Reddy	Rajasekhar	Meena			Drama
1992	Pellam Chatu Mogudu	Relangi Narasimha Rao	Dasari Narayana Rao	Vani Viswanath			Comedy
1992	Sahasam	Suresh Krissna	Jagapathi Babu	No Female Lead			Action
1992	Prema Shikharam	S. V. Krishna Reddy	Jagapathi Babu	Rambha			Romance
1992	Jaganaddam and Sons	Anil Kumar	Suresh	Sindhuja			Comedy
1992	Chillara Mogudu Allari Koduku	Relangi Narasimha Rao	Chandra Mohan	Babu Mohan			Comedy
1992	Doshi	Kodandarami Reddy	Akkineni Nageswara Rao	Vanisri			Action
1992	Donga Police	K.S. Prakash Rao	Mohan Babu	Mamta Kulkarni			Action
1992	Allari Pilla	Kodi Ramakrishna	Suresh	Meena			Romance
1992	Bangaru Mama	K. Ajitha	Rajendra Prasad	Meena			Drama
1992	Kala Rathrilo Kanne Pilla	Raj Kamal	Sharath	Abhilasha			Thriller
1992	Rakta Tarpanam	Kodandarami Reddy	Rajendra Prasad	Roja			Action
1992	Pellante Noorella Panta	Muthyala Subbaiah	S. P. Balasubrahmanyam	Srinivasa Varma			Drama
1992	Dabbu Bhale Jabbu	K. Rajendra	Raj Kumar	Sumalatha			Comedy
1992	Agreement	Manivannan	Nagendra Babu	Saranya			Comedy
1992	Adharsham	Bharathiraja	Jagapathi Babu	Ashwini Nachappa			Drama
1992	Raktha Tarpanam	Krishna	Krishna	Varsha			Action
1992	College Bullodu	Sarath	Akkineni Nageswara Rao	Nagma			Drama
1992	Ayyayyo Brahamayya	Kodi Ramakrishna	Rajendra Prasad	Shanthi Priya			Comedy
1992	Subba Rayudi Pelli	Dasari Narayana Rao	Rajendra Prasad	Aishwarya			Comedy
1985	Babayi-Abbayi	Jandhyala	Nandamuri Balakrishna	Anita Reddy			Drama
1985	Sravanthi	M. Krishnudu	Murali Mohan	Saritha			Drama
1985	Bhale Thammudu	Paruchuri Gopala Krishna	Nandamuri Balakrishna	No Female Lead			Action
1985	Surya Chandra	Vijaya Bapineedu	Krishna	Rajani			Drama
1985	Kongu Mudi	Vijaya Bapineedu	Rajendra Prasad	Suhasini			Drama
