Year	Title	Director	Hero	Heroine	TMDB_ID	Status	Genre
1984	Kutumba Gowaravam	K. Vasu	Arun Kumar	Suhasini			Drama
1984	Rajahmundry Rome	V. Madhusudhan Rao	Chandra Mohan	Tulasi			Drama
1984	Raga Bandham	Bapu	Suman	Jayasudha			Drama
1984	Bhagyalakshmi	K. Vasu	Naresh	Poornima			Drama
1984	Rowdy	K. Vasu	Mohan Babu	Madhavi			Action
1984	Nayakulaku Saval	K. Vasu	Krishna	Jaya Prada			Drama
1984	Sitaara	Vamsy	Suman	Bhanupriya			Drama
1984	Rachayitri	K. Vasu	Bhanu Chander	Suhasini			Drama
1984	Janam Manam	Mohan Gandhi	Murali Mohan	Mucherla Aruna			Drama
1984	Tandava Krishnudu	P	Kaikala Satyanarayana	No Female Lead			Mythological
1984	Devalayam	K. Vasu	Krishnam Raju	Jayasudha			Drama
1984	Kurukshetramlo Sita	B. V. Prasad	Mohan Babu	No Female Lead			Mythological
1984	Disco King	Bhagyaraj	Nandamuri Balakrishna	Radha			Drama
1984	Kurra Cheshtalu	B. V. Prasad	Rajendra Prasad	Poornima			Drama
1984	Yuddham	Dasari Narayana Rao	Krishna	Jaya Prada			Drama
1984	Uddhandudu	P. Sambasiva Rao	Krishna	Sumalatha			Drama
1984	Dandayatra	K. Raghavendra Rao	Sobhan Babu	Lakshmi			Drama
1984	Railu Dopidi	Kodandarami Reddy	Naresh	Poornima			Drama
1984	Pulijoodam	P. Chandrasekhara Reddy	Krishna	Radha			Drama
1984	Sangeeta Samrat	K. Vasu	Nandamuri Balakrishna	Vijayashanti			Drama
1984	Abhimanyudu	Dasari Narayana Rao	Krishnam Raju	Jaya Prada			Action
1984	Swathi	K. Vasu	Kamal Haasan	Raadhika			Drama
1984	K. Balachander	K. Balachander	Rajinikanth	Jaya Prada			Drama
1984	Veerabhadrudu	A Kodandarami Reddy	Krishnam Raju	Jayasudha			Action
1984	Raktha Sambandham	K. Vasu	Krishna	Suhasini			Drama
1984	Sahasame Jeevitham	K. Balachander	Nandamuri Balakrishna	Raadhika			Drama
1984	Manasa Veena	Peethambaram	Akkineni Nageswara Rao	Sujatha			Drama
1984	Merupu Daadi	Raviraja Pinisetty	Sobhan Babu	Radha			Drama
1984	Yama Doothalu	P. Chandrasekhara Reddy	Rajendra Prasad	Jayasudha			Drama
1984	Kotha Dampathulu	K. Vasu	Naresh	Poornima			Drama
1984	Jagan	Dasari Narayana Rao	Sobhan Babu	Jayasudha			Drama
1983	Doctor Gari Kodalu	Muktha Srinivasan	Sivaji Ganesan	Saritha			Drama
1983	Shakthi	K.Bapayya	Krishna	Rathi			Action
1983	Bandhipotu Rudramma	B. Bhaskara Rao	Kavitha	Suhasini			Drama
1983	Bahudoorapu Batasari	Dasari Narayana Rao	Krishnam Raju	Sulakshana			Drama
1983	Vetagadi Vijayam	Kodandarami Reddy	Suman	Vijayashanti			Action
1983	Kirayi Rangadu	A. Kodandarami Reddy	Suman	Vijayashanti			Action
1983	Moogavadi Paga	Kodandarami Reddy	Suman	No Female Lead			Action
1983	Keerthi Kantha Kanakam	K. Vasu	Suman	Vijayashanti			Drama
1983	M.L.A. Yedukondalu	Dasari Narayana Rao	Dasari Narayana Rao	Jaya Sudha			Drama
1983	Moodu Mullu	Jandhyala Subramanya Sastry	Kota Srinivasa Rao	No Female Lead			Comedy
1983	Konte Kodallu	K Vasu	Murali Mohan				Drama
1983	Chattaniki Sawal	K. Vasu	Suman	Madhavi			Action
1983	Prema Sagaram (Tamil Dubbed Nenjil Oru Ragam)	T. Rajendar	T. Rajendar	Saritha			Drama
1983	Rajakumar	K. Vasu	Kamal Haasan	Madhavi			Drama
1983	Apadhbandhavulu	K. Vasu	Suman	Geetha			Drama
1983	Chandashasanudu	Krasna	N.T. Rama Rao	Deepti Bhatnagar			Action
1983	Oorantha Sankranthi	K. Vasu	Krishna	Bhanupriya			Drama
1983	Penki Ghatam (Tamil Dubbed Iniayavaley Vaa)	N. C. Chakravarthi	Radhika	Menaka			Drama
1983	Grahanam Vidichindi	Murali Mohan	Rajendra Prasad	Poornima			Drama
1983	Akka Mogudu Chelleli Kapuram	Katta Subba Rao	Chandra Mohan	Prabha			Drama
1983	Agni Samadhi	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1983	Navodayam	Dasari Narayana Rao	Sobhan Babu	Jaya Prada			Drama
1983	Devi Moogambika	Renuka Sharma	Sridhar	Bhavya			Drama
1983	Pandanti Kapuraniki 12 Suthralu	Raja Chandra	Suman	Vijayashanti			Drama
1983	Kirayi Bommalu	Kodandarami Reddy	Suman	Poornima			Drama
1983	Maa Intiki Randi	Kodi Ramakrishna	Kodi Ramakrishna	Suhasin			Drama
1983	Rangula Puli	Kodandarami Reddy	Suman	Raadhika			Action
1983	Adadhi Aata Bommaa!	R K Battula (story/direction)	Sekthi	Sony			Drama
1983	Manavulara Manninchandi	K. Balachander	Kamal Haasan	Suhasini			Drama
1983	Maa Intaina Katha	K. Phanindra	Chandra Mohan	Sulakshana			Drama
1983	Pralaya Gharjana	K. Vasu	Krishna	Sripriya			Drama
1983	Koti Kokkadu	K. Vasu	Suman	Rati Agnihotri			Action
1983	Kodalu Kaavaali	K. Vasu	Suman	Sumalatha			Drama
1983	Kanthaiyya Kanakaiyya	K. Vasu	Suman	Madhavi			Drama
1983	Simhamtho Chelagatam	Kodandarami Reddy	Suman	Vijayashanti			Action
1983	Kaksha Sadistha	Kodandarami Reddy	Suman	Madhavi			Drama
1983	Chandi Rani	Kodandarami Reddy	Suman	Jaya Prada			Drama
1983	Chattam	K. Bapayya	Krishnam Raju	Jaya Prada			Action
1983	Lankebindelu	Vijaya Nirmala	Krishna	Radha			Drama
1983	Puli Debba	K. Vasu	Suman	Jaya Prada			Action
1983	C I D Simham (Kannada Dub Sahasa Simha 1982)	Joe Simon	Vishnuvardha	Kajal Kiran			Action
1983	Andhra Kesari	K. Vasu	Krishnam Raju	Jayasudha			Drama
1983	Challenge Vetagallu	A. Kodandarami Reddy	Suman	Vijayashanti			Action
1983	Raakasi Loya	Kodandarami Reddy	Suman	Madhavi			Drama
1983	Ee Desamlo Oka Roju	Satyanarayana Vejella	Rajendra Prasad	Kavitha			Drama
1983	Dharmaatmudu	Bharathiraja	Krishnam Raju	Jayasudha			Drama
1983	Antham Chusina Adadhi	Bhargava	Rajendra Prasad	Jyothi			Drama
1983	1982	Meghasandesam	Dasari Narayana Rao	Akkineni Nageswara Rao	Jaya Prada			Drama
1982	Huliya Haalina Mevu	Vijay Reddy	Kannada	No Female Lead			Action
1982	Eenadu	K. Viswanath	Krishna	Radhika			Drama
1981	Tyagayya	Bapu	Akkineni Nageswara Rao	Sujatha			Drama
1981	Addala Meda	Singeetam Srinivasa Rao	Krishnam Raju	Jaya Prada			Drama
1981	Seethakoka Chilaka	Bhagyaraj	Karthik	Sarah			Drama
1981	Nayudu gari Abbai	B.B. Prasad	Krishna	Kavitha			Drama
1981	Premabhishekam	Dasari Narayana Rao	Akhil Bharati	Sridevi			Drama
1981	Bala Nagamma	K	Sobhan Babu	Sridevi			Drama
1981	Pakkinti Ammayi	K. Vasu	Chandra Mohan	Jaya Prada			Drama
1981	Chinnaari Chittibaau	K. Vasu	Sobhan Babu	Jaya Prada			Drama
1981	Erra Mallelu	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1981	Prema Mandiram	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1981	Oorukichchina Maata	T. Krishna	Krishnam Raju	Jaya Prada			Drama
1981	Agni Poolu	K	Allu Rama Lingaiah	Jayasudha			Drama
1981	Aakali Rajyam	K. Balachander	Kamal Haasan	Sridevi			Drama
1981	Bhogimanthulu	K. Balachander	Krishna	Sujatha			Drama
1981	Devudu Mamayya	Dasari Narayana Rao	Krishnam Raju	Jaya Prada			Drama
1981	Babulugaadi Debba	K. Vasu	Krishnam Raju	Sujatha			Drama
1981	Ooruki Monagadu	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1981	Maha Purushudu	Mallikharjuna Rao	Krishnam Raju	Jaya Prada			Drama
1981	Swapna	K. Vasu	Suman	Jaya Prada			Drama
1981	Radha Kalyanam	K Vasu	Chandra Mohan	Sumalatha			Drama
1981	Siddhalingeshwara Mahima	B. Subba Rao	Sridhar	B. Saroja Devi			Mythological
1981	Alludugaru Zindabad	K. Vasu	Krishnam Raju	Sridevi			Drama
1981	Prema Simhasanam	Kodandarami Reddy	Krishnam Raju	Jaya Prada			Drama
1981	Ragile Jwala	K. Raghavendra Rao	Allu Rama Lingaiah	No Female Lead			Drama
1981	O Amma Katha	Vasanta Sen	Sharada	No Female Lead			Drama
1981	Puli Bidda	K. Vasu	Sobhan Babu	Sridevi			Action
1981	Taxi Driver	K. Raghavendra Rao	Krishnam Raju	No Female Lead			Drama
1981	Jeevitha Ratham	B Bhaskara Rao	Krishnam Raju	Jayasudha			Drama
1981	Daari Tappina Manishi	B. Narasimha Rao	Narasimha Raju	Roopa			Drama
1981	Antham Kaadidi Aarambham	K.S.R. Das	Krishna	Jayasudha			Drama
1981	Jagamondi	K.B. Srinivasan	Krishna	Jaya Prada			Drama
1981	Prema Kanuka	K. Vasu	Akkineni Nageswara Rao	Sridevi			Drama
1981	Illalu	K Vasu	Krishnam Raju	Jaya Prada			Drama
1981	Prema Natakam	K. Vasu	Chiranjeevi, Murali Mohan	Sharada			Drama
1981	Aadavaallu Meeku Joharlu	K. Balachander	Krishnam Raju	Jayasudha			Drama
1981	Priya	Spencer	Chandra Mohan	Radhika			Drama
1981	47 Rojulu	K. Balachander	Jayaprada	Jayaprada			Drama
1981	Aggi Ravva	Kodandarami Reddy	N.T. Rama Rao	Kavitha			Drama
1981	Viswaroopam	Kodandarami Reddy	N.T. Rama Rao	Vijayashanti			Action
1981	Mayadari Alludu	K.S.R. Das	Krishna	Sridevi			Drama
1981	Bhoga Bagyalu	P. Chandrasekhara Reddy	Krishna	Sridevi			Drama
1981	Saptapadi	K. Vasu	Sobhan Babu	Rajyalakshmi			Drama
1981	Thodu Dongalu	K. Raghavendra Rao	Krishna	Geetha			Drama
1981	Asha Jyoti	Dasari Narayana Rao	Rajesh Khanna	Rekha			Drama
1981	Patalam Pandu	K. Vasu	Sarath Babu	Geetha			Action
1981	Gadasari Atha Sogasari Kodalu	K. Kattubadi	Krishna	Sridevi			Drama
1980	Ramudu Parasuramudu	Vijaya Nirmala	Krishna	Sridevi			Drama
1980	Challenge Ramudu	T. L. V. Prasad	Kaikala Satyanarayana	No Female Lead			Drama
1980	Subhodhayam	K Vasu	Sarath Babu	Sumalatha			Drama
1980	Sirimalle Navvindi	Vijaya Nirmala	Allu Rama Lingaiah	No Female Lead			Drama
1980	Pilla Zamindar	G	Akkineni Nageswara Rao	Jayasudha			Drama
1980	Kotha Jeevithalu	K. Balachander	Sobhan Babu	Jayasudha			Drama
1980	Yuvatharam Kadilindi	K. Vasu	Krishnam Raju	Jayasudha			Drama
1980	Ragile Hrudayalu	M. Mallikarjuna Rao	Krishna	Jaya Prada			Drama
1980	Bandodu Gundamma	S.D. Lal	Krishna	Jayasudha			Drama
1980	Hare Krishna Hallo Radha	K.S.R. Das	Krishna	Sripriya			Drama
1980	Kiladi Krishnudu	A. Kodandarami Reddy	Krishna	Jaya Prada			Action
1980	Guru	I.V. Sasi	Kamal Haasan	Sridevi			Drama
1980	Chuttalunnaru Jagratha	Kodandarami Reddy	Krishna	Jaya Prada			Drama
1980	Tholi Kodi Koosindi	K. Balachander	Sarath Babu	Saritha			Drama
1980	Buchi Babu	Dasari Narayana Rao	Krishnam Raju	Jayasudha			Drama
1980	Manavude Mahaneeyudu	Dasari Narayana Rao	N.T. Rama Rao	Sujatha			Drama
1980	Mahalakshmi	Bhavaniprasad	Somayajulu	Jaya Prada			Drama
1980	Dharma Chakram	Suresh Krissna	N.T. Rama Rao	Jayasudha			Drama
1980	Prema Pichchi	A Kodandarami Reddy	Kamal Haasan	Jaya Prada			Drama
1980	Kaliyuga Ravanasurudu	K. Vasu	Krishnam Raju	Radhika			Drama
1980	Circus Ramudu	Dasari Narayana Rao	N.T. Rama Rao	Sunitha			Drama
1980	Adadhee Gadapa Datithe	B. S. Narayana	Rajendra Prasad	No Female Lead			Drama
1980	Aatagadu	A. Kodandarami Reddy	Krishnam Raju	Jaya Prada			Action
1980	Alayam	T. Madhava Rao	Soman	No Female Lead			Drama
1980	Bangaru Bava	K. Vasu	Krishna	Sujatha			Drama
1980	Sarada Ramudu	K Vasu	N.T. Rama Rao	Jayasudha			Drama
1980	Sannayi Appanna	K. Vasu	Sobhan Babu	Lakshmi			Drama
1980	Maa Bhoomi	Goutam Ghose	Rami Reddy	No Female Lead			Drama
1980	Vamsa Vruksham	Bapu	Krishnam Raju	Jayasudha			Drama
1980	Gandhara Golam	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1980	Nayakudu Vinayakudu	Kotayya Pratyagatma	Akkineni Nageswara Rao	No Female Lead			Drama
1980	Bebbuli	Vamsy	Sobhan Babu	Sujatha			Drama
1980	Adhrustavanthudu	G.C. Sekhar	Krishna	Sridevi			Drama
1980	Maa Inti Devatha	Padmanabham	Krishna	No Female Lead			Drama
1980	Allari Bava	P. Sambasiva Rao	Krishna	Sridevi			Drama
1980	Aadadi Gadapa Daatite	Dasari Narayana Rao	Murali Mohan	Manjula Vijayakumar			Drama
Kala Yamudu	K. Vasu	Krishna	Vijayashanti			Action
1983	Police Venkataswamy	Konasima	Rajinikanth	Jaya Prada			Action
1983	Manishiko Chartira	Vijaya Bapineedu	Suman	Suhasini			Drama
1983	Eeswarudu Seneswarudu	K. Vasu	Krishnam Raju	Jayasudha			Drama
1983	Prema Sagaram	K. Vasu	Kamal Haasan	Sripriya			Drama
1983	Rangula Kala	B. Narsing Rao	Rajendra Prasad	Subhashini			Drama
1983	Ikanaina Marandi	Kodandarami Reddy	Suman	Suhasini			Action
1983	Idhi Kadhu Mugimpu	Satyanarayana Vejella	Rajendra Prasad	Geetha			Drama
1983	Desanikokkadu	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1983	Manishiki Maro Peru	Tatineni Prasad	Unknown	Sudhakar			Drama
1983	Kanne Donga	A. Kodandarami Reddy	Krishna	Radha			Action
1983	Kasi Yatra	K. Vasu	Akkineni Nageswara Rao	Sujatha			Drama
1983	Siripuram Monagadu	K. Vasu	Krishna	Suhasini			Drama
1983	Debbaku Debba	Kodandarami Reddy	Rajinikanth	Poornima			Drama
1983	Prema Vijayam	Kodandarami Reddy	Suman	Vijayashanti			Drama
1983	Kaliyuga Dhaivam	M. Rosi Raju	Ramakrishna, Sarath Babu	Jayasudha			Drama
1983	Devi Sridevi	K. Vasu	Murali Mohan	Sridevi			Drama
1983	Thodu Needa	K. Vasu	Kamal Haasan	Sumalatha			Drama
1983	Raju Rani Jocky	Singeetham Srinivasa Rao	Chandra Mohan	Radhika			Drama
1983	Triveni Sangamam	K. Vasu	Somayajulu	No Female Lead			Drama
1983	Kunkuma Tilakam	Bhargava	Rajendra Prasad	Sumalatha			Drama
1983	Bezawada Bebbuli	A. Kodandarami Reddy	Krishna	Sujatha			Drama
1983	Muddula Mogudu	K. Vasu	Sobhan Babu	Sujatha			Drama
1983	Gaju Bommalu	Kodandarami Reddy	Naresh	Poornima			Drama
1983	Trisulam	K. Vasu	Krishnam Raju	Sridevi			Action
1983	Ramarajyamlo Bheemaraju	A. Kodandarami Reddy	Krishna	Sujatha			Drama
1983	Lanke Bindelu	K. Vasu	Suman	Sujatha			Action
1983	Subha Muhurtham	Relangi Narasimha Rao	Rajendra Prasad	Vijayashanti			Drama
1983	Digivachina Devudu	K. Vasu	Lokesh	Jaya Prada			Action
1983	Bharathamma Muddu Biddalu	Veera	Krishnam Raju	Jayasudha			Drama
1983	Nijam Chebithe Nerama	M. Balaiah	Krihnam Raju	Rao Gopala Rao			Drama
1983	Amarajeevi	Jandhyala Subramanya Sastry	Akkineni Nageswara Rao	No Female Lead			Drama
1983	Intalludu	Kodandarami Reddy	Suman	Allu Ramalingaiah's daughter, Padmanjali,  but commonly known as  -  Suhasini			Drama
1983	Padmavathi Kalyanam	K. Vasu	Suman	Vijayashanti			Drama
1983	Raghu Ramudu	Kodandarami Reddy	Suman	Shirley Alexis			Action
1983	Kalyana Veena	K. Shankar	Kamal Haasan	Sripriya			Drama
1983	Dharma Poratam	T. Krishna	Nandamuri Balakrishna	Deepa			Action
1983	Chanda Sasanudu	Krasna	N.T. Rama Rao	Vijayashanti			Action
1983	Muggurammayila Mogudu	Relangi Narasimha Rao	Rajendra Prasad	Shanthi Priya			Drama
1983	Iddaru Kiladeelu	Relangi Narasimha Rao	Suman	Suhasini			Drama
1983	Praja Rajyam	M. Mallikarjuna Rao	Krishna	Jaya Prada			Drama
1983	Palleturi Pidugu	Kodandarami Reddy	Suman	Poornima			Drama
1983	Monagadu Vastunnadu Jagratha	A. Kodandarami Reddy	Krishna	Sridevi			Drama
1983	Rudrakali	K.Raghavendra Rao	N.T. Rama Rao	Jaya Prada			Action
1983	Maharani (Tamil Dubbed Nayakkarin Magal 1982)	K. S. Gopalakrishnan	Sivaji Ganesan	Jai Ganesh			Drama
1983	Balidaanam	Dhavala Satyam	Sobhan Babu	Sarada			Drama
1983	Ee Pillaku Pellavuthunda	Vejella Satyanarayana	Gummadi	Sai Chand			Drama
1983	Pichi Pantuulu	Jandhyala	Murali Mohan	Madhavi			Drama
1983	Vimukthi Kosam	K. Vasu	Krishnam Raju	Jayasudha			Drama
1983	Devi Kanaykumari	K. Shankar	Krishnam Raju	No Female Lead			Drama
1983	Magallako Namaskaram	Bhavaniprasad	Somayajulu	No Female Lead			Drama
1983	Bhairava Kona	K. Vasu	Krishnam Raju	Jayasudha			Action
1983	Amayaka Chakravarthy	Kodandarami Reddy	Chandra Mohan	Bhanupriya			Drama
1983	Adavalle Aligithe	Vejella Satyanarayana	Gummadi Venkateswara Rao	No Female Lead			Drama
1983	Chandi Chamundi	Kodi Ramakrishna	Kavitha	Priyaraman			Action
1983	Praja Shakthi	Krasna	Krishnam Raju	Jaya Prada			Action
1983	Chilaka Josyam	A Kodandarami Reddy	Arun Kumar	No Female Lead			Drama
1983	Pidugu lanti Manishi	M. A. Thirumugham	Sivaji Ganesan	K. R. Vijaya			Drama
1983	Prema Jwala	K. Vasu	Suman	Vijayashanti			Drama
1983	Bharya Bharthala Sawal	Chandrashekar Reddy	Mohan Babu	Sumalatha			Drama
1982	Golkonda Abbulu	K. Vasu	Arun	Jayamalini			Drama
1982	Prema Nakshatram	Indra Kumar	Naresh	Pavithra			Drama
1982	Gruha Pravesam	Bhagyaraj	Rajinikanth	Sarath Babu's pair was Radhika, however the other heroine is Unknown			Drama
1982	Bapu	K. Bapayya	Sobhan Babu	Sridevi			Drama
1982	Prathikaram	K. Vasu	Sarath Babu	Vijayashanti			Drama
1982	Krishnarjunulu	Dasari Narayana Rao	Krishnam Raju	Jaya Prada			Drama
1982	Viplava Shankam	K Vasu	Krishnam Raju	Jayasudha			Drama
1982	Krishnaarjunulu	K. Raghavendra Rao	Krishna	Sridevi			Drama
1982	Mahendran	T. L. V. Prasad	Krishnam Raju	Jaya Prada			Drama
1982	Justice Chowdary	K. Vasu	Sobhan Babu	Jayasudha			Drama
1982	Propakari Papanna	Dasari Narayana Rao	Krishnam Raju	Radhika			Drama
1982	Jagannatha Radhachakralu	V. Madhusudhan Rao	Krishna	Jaya Prada			Drama
1982	Chilipi Chinnodu	K. Vasu	Sarath Babu	Radhika			Drama
1982	Nivuru Gappina Nippu	K. Bapayya	Krishna	Vanisri			Drama
1982	Raj Bharat	K. Vasu	Krishnam Raju	Jayasudha			Drama
1982	Ekalavya	K. Balachander	Krishna	Sarath Babu			Drama
1982	Prema Sankellu	Kodandarami Reddy	Suman	Vijayashanti			Drama
1982	Malle Pandiri	K. Vasu	S. P. Balasubramaniam	Suhasini			Drama
1982	Radhamma Mogudu	A. Kodandarami Reddy	Krishnam Raju	Radha			Drama
1982	Vamsy	Kodi Ramakrishna	Kamal Haasan	Madhavi			Drama
1982	Trisulam	K. Vasu	Krishnam Raju	Sridevi			Drama
1982	Poola Pallaki	K. Vasu	Krishnam Raju	Jayasudha			Drama
1982	Iddaru Kodukulu	Dadasaheb Torne	Kamal Haasan	Sridevi			Drama
1982	Ee Charithra Ye Siratho	Vejella Satyanarayana	Siva Krishna	Sai Chand			Drama
1982	Vamsha Gowravam	Dasari Narayana Rao	Krishnam Raju	Jayasudha			Drama
1982	Pagabattina Simham	P. Chandrasekhara Reddy	Krishna	Jaya Prada			Drama
1982	Anuraga Devatha	Dasari Narayana Rao	N.T. Rama Rao	Sridevi			Drama
1982	Gopala Krishnudu	K Vasu	Akkineni Nageswara Rao	Jayasudha			Drama
1982	Thanikattu Raja	V. C. Guhanathan	Rajinikanth	Sridevi			Drama
1982	Prema Nakshathram	P. Sambasiva Rao	Krishna	Sridevi			Drama
1982	Ee Charitra Ae Sirato	Vejalla Satyanarayana	Shiva Krishna	Rajya Lakshmi			Drama
1982	Cancer-Sukhavyadhulu	M. Prabhakar Reddy	M. Prabhakar Reddy	Jayachitra			Drama
1982	Doctor Cine Actor	Vijaya Nirmala	Krishna	Jayasudha			Drama
1982	Emandoyi Srimathigaru	K. Vasu	Sarath Babu	Poornima			Drama
1982	Raaga Deepam	A Kodandarami Reddy	Kamal Haasan	Silk Smitha			Drama
1982	Mantralaya Raghavendra Vaibhavam	Ramakrishna, Chandra Kala	Akkineni Nageswara Rao	Jaya Prada			Mythological
1982	Katta Subba Rao	Sobhan Babu, Lakshmi, Jayasudha, Nutan Prasad, Kaikala Satyanarayana	Vishnupriya Productions	No Female Lead			Drama
1982	Andagaadu	Bhargava	Rajinikanth	Madhavi			Action
1982	Prema Murthulu	Kodandarami Reddy	Sarath Babu	Radhika			Drama
1982	Nipputo Chelagaatam	Kommineni Seshagiri Rao	Allu Rama Lingaiah	Jayasudha			Drama
1982	Shamsher Shankar	K.S.R. Das	Krishnam Raju	Sujatha			Action
1982	Devatha	K. Vasu	Sobhan Babu	Sridevi			Drama
1982	Doctor Malathi	K. Vasu	Girish	Suhasini			Drama
1982	Shamshare Shankar	K.S.R. Das	Krishna	Sridevi			Drama
1982	Yuvraju	Kodandarami Reddy	Krishnam Raju	Jayasudha			Drama
1982	Karaikkal Ammaiyar	A.P. Nagarajan	K.B. Sundarambal	Lakshmi			Biographical
1982	Jagannadha Rathachakralu	Kodandarami Reddy	Krishnam Raju	Jayasudha			Drama
1982	Raja Chandra	Kodandarami Reddy	Krishnam Raju	Geetha			Drama
1982	Illali Korikalu	K. Vasu	Sobhan Babu	Suhasini			Drama
1982	Devadas Kanakala	R. Suresh Varma	Krishnam Raju	Sujatha			Drama
1982	Chinna Mul Peria Mul	N. S. Rajbharath	Tamil	No Female Lead			Drama
1982	O Adadhi O Magadu	Dasari Narayana Rao	Alekhya	Ravindra			Drama
1982	Kaliyuga Ramudu	K. Vasu	Nandamuri Balakrishna	Rati Agnihotri			Action
1982	Garuda Rekhe	K. Vasu	Krishna	Sridevi			Action
1982	Inikkum Ilamai	M	Sudhakar	Radhika			Drama
1982	Kilinjalgal	Bhimsingh	Kamal Haasan	Sridevi			Drama
1982	Ee Kaalam Katha	Madhav Rao	Sarath Babu	Jayasudha			Drama
1982	Dhavala Satyam	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1982	Maro Malupu	K. Balachander	Gummadi	Suhasini			Drama
1982	Dharma Vaddi	B. Bhaskara Rao	Murali Mohan	Saritha			Drama
1982	Kommineni	K Vasu	Somayajulu	No Female Lead			Drama
1982	Telugunaadu	K. Vasu	Sarath Babu	Radhika			Drama
1982	Bairisetty Bhaskara Rao	Chiranjeevi	R. Narayana Murthy	No Female Lead			Drama
1982	Kalahala Kapuram	K. Vasu	Sarath Babu	Kaikala Satyanarayana's daughter - not sure of her name, so: Unknown			Drama
1982	Chandamama	Kodandarami Reddy	N.T. Rama Rao	Vijayashanti			Drama
