Year	Title	Director	Hero	Heroine	TMDB_ID	Status	Genre
1978	Devadasu Malli Puttadu	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisree			Drama
1978	Rama Krishnulu	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1978	Kalanthakulu	K. Vasu	Sarath Babu	Jayasudha			Drama
1978	Seetamalakshmi	K. Vasu	Chandra Mohan	Murali Mohan's sister-in-law, but the exact heroine is Unknown			Drama
1978	Lawyer Viswanath	S. D. Lal	Sobhan Babu	Jayachitra			Drama
1978	Simha Baludu	K	Kaikala Satyanarayana	No Female Lead			Drama
1978	Angadi Bomma	K.B. Srinivasan	Narasimha Raju	Latha			Drama
1978	Doo Doo Basavanna	B V Prasad	Chalam	Deepa			Drama
1978	Cheppindi Chestha	K. Vasu	Krishna	Jaya Prada			Drama
1978	Manavoori Pandavulu	Aldel	Krishnam Raju	Jaya Prada			Drama
1978	Mundadugu	Dasari Narayana Rao	Krishna	Sridevi			Drama
1978	Indradhanasu	K. Bapaiah	Krishna	Sharada			Drama
1978	Allari Bullodu	G.C. Sekhar	Krishna	Jaya Prada			Drama
1978	Prema Chesina Pelli	Vijaya Nirmala	Chandra Mohan	Zarina Wahab			Drama
1978	Jaganmohini	B. Vittalacharya	Krishnam Raju	Jaya Prada			Mythological
1978	Gamattu Gudachari	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1978	Bommarillu	K. Balachander	Krishnam Raju	Jayasudha			Drama
1978	Patnavasam	K. Vasu	Krishna	Vanisri			Drama
1978	Vichitra Jeevitham	K. Vasu	Krishnam Raju	Jaya Prada			Drama
1978	Rickshaw Raji	K. Vasu	Krishnam Raju	Lalitha			Drama
1978	Muggure Mugguru	Kodandarami Reddy	Krishnam Raju	Jaya Prada			Drama
1977	Gadusu Pillodu	K Vasu	Krishnam Raju	Jaya Prada			Drama
1977	Bhale Alludu	K Vasu	Krishnam Raju	Jaya Prada			Drama
1977	Sneham	Bapu	Saichand	Madhavi			Drama
1977	Jeevana Teeralu	B Bhaskara Rao	Sobhan Babu	Vanisri			Drama
1977	Chillarakottu Chittemma	K Vasu	Krishnam Raju	Jaya Prada			Drama
1977	Devathalara Deevinchandi	Singeetam Srinivasa Rao	Krishnam Raju	Jaya Prada			Drama
1977	Tholireyi Gadichindi	K Vasu	Krishnam Raju	Jaya Prada			Drama
1977	Moratodu	K Vasu	Krishnam Raju	Jaya Prada			Drama
1977	Tharam Marindi	Singeetam Srinivasa Rao	Krishnam Raju	Jaya Prada			Drama
1977	Chakradhari	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Mythological
1977	Amara Deepam	K. Raghavendra Rao	Krishnam Raju	Jaya Prada			Drama
1977	Manasaakshi	Dasari Narayana Rao	Krishnam Raju	Jaya Prada			Drama
1977	Aatmiyudu	T. Krishna	Krishnam Raju	Jaya Prada			Drama
1977	Bangaru Bommalu	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1977	Panthulamma	Singeri Narayana Rao	Krishnam Raju	Jaya Prada			Drama
1977	Khaidi Kalidasu	K. Vasu	Krishnam Raju	Jayasudha			Drama
1977	Premalekhalu	K Vasu	Murali Mohan	Jayasudha			Drama
1977	Aalu Magalu	Krishnan	Krishnam Raju	Jaya Prada			Drama
1977	Seetha Rama Vanavasam	Kamalakara Kameshwara Rao	K. S. Ravikumar	Kaikala Satyanarayana			Drama
1977	Kurukshetram	B. Vittalacharya	Krishna	Krishnam Raju			Mythological
1977	Eenatibandham ye Natido	K.S.R. Das	Krishna	Jaya Prada			Drama
1977	Manushulu Chesina Dongalu	M. Mallikarjuna Rao	Krishna	Manjula			Drama
1977	Maa Iddari Katha	Nandamuri Ramesh	N.T. Rama Rao	Manjula Vijayakumar			Drama
1977	Eetharam Manishi	Vadaseri	N.T. Rama Rao	Vanisri			Drama
1977	Raja Ramesh	V. Madhusudhan Rao	Akkineni Nageswara Rao	Vanisri			Drama
1977	Kalpanaa	K Vasu	N.T. Rama Rao	Jaya Prada			Drama
1977	Edureeta	Vamsy	Krishnam Raju	Jaya Prada			Drama
1977	Panchaithi	Vijaya Nirmala	Krishna	Vijaya Nirmala			Drama
1977	Savasagallu	Boina Subbarao	Krishna	Jayachitra			Drama
1977	Janmajanmala Bandham	P. Chandrasekhara Reddy	Krishna	Vanisri			Drama
1977	Dongalaku Donga	K.S.R. Das	Krishna	Jaya Prada			Drama
1976	Jyothi	K. Vasu	Sobhan Babu	Jayasudha			Drama
1976	Secretary	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1976	Manavoori Katha	K. Hemandhara Rao	Krishna	Jayasudha			Drama
1976	Monagadu	Krasna	Sobhan Babu	Manjula			Drama
1976	Pogarubothu	K Vasu	Sobhan Babu	Jayasudha			Drama
1976	Thoorpu Padamara	Dasari Narayana Rao	Krishnam Raju	Jyothi Lakshmi			Drama
1976	Neram Nadi Kadu Akalidi	S. D. Lal	N.T. Rama Rao	Manjula Vijayakumar			Drama
1976	Bangaru Manishi	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1976	Vintha Illu Santha Gola	Kosaraju Raghavaiah	Chandra Mohan	Sarath Babu			Drama
1976	Bhakta Kannappa	Bapu	Krishnam Raju	Vanisri			Mythological
1976	Manchiki Maro Peru	C. S. Rao	Krishnam Raju	Padmapriya			Drama
1976	Mahakavi Kshetrayya	C.S. Rao	Akkineni Nageswara Rao	Anjali Devi			Drama
1976	Devude Gelichadu	P. Chandrasekhara Reddy	Krishna	Vijaya Nirmala			Drama
1976	Yavvanam Katesindi	Dasari Narayana Rao	Krishnam Raju	Jayasudha			Drama
1976	Pichi Maaraju	V.B. Rajendra Prasad	Krishnam Raju	Manjula Vijayakumar			Drama
1976	Raju Vedale	K Vasu	Chandra Mohan	Jayasudha			Drama
1976	Mahatmudu	Jandhyala	Krishnam Raju	Sharada			Drama
1976	America Ammayi	Singeetham Srinivasa Rao	Krishnam Raju	Anne Marie			Drama
1976	Prema Bandham	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1976	Oorummadi Brathukulu	K Vasu	Krishnam Raju	Deepa (Unni Mary)			Drama
1976	Vemulawada Bheemakavi	B.V. Prasad	Nandamuri Balakrishna	Jayasudha			Mythological
1976	Manushulanta Okkate	Dasari Narayana Rao	Krishnam Raju	Jamuna			Drama
1976	Naa Pere Bhagavan	S. D. Lal	Ramakrishna	Manjula			Drama
1976	Muthyala Pallaki	K. Vasu	Sobhan Babu	Jayasudha			Drama
1976	Maa Daivam	Dasari Narayana Rao	Krishnam Raju	Jaya Prada			Drama
1976	Kolleti Kapuram	K. B. Tilak	Krishna	Prabha			Drama
1976	Bhale Dongalu	K.S.R. Das	Krishna	Manjula			Action
1976	Padi Pantalu	P. Chandrasekhara Reddy	Krishna	Vijaya Nirmala			Drama
1976	Ramarajyamlo Rakthapasam	P. Chandrasekhara Reddy	Krishna	Vijaya Nirmala			Drama
1976	Magaadu	Krasna	N.T. Rama Rao	Vanisri			Action
1975	Santhanam Soubhagyam	Dasari Narayana Rao	Krishnam Raju	Vanisri			Drama
1975	Abhimanavathi	K. Vasu	Krishna	Vanisri			Drama
1975	Ramayya Thandri	K. Vasu	Krishna	No Female Lead			Drama
1975	Kothakapuram	K. Vasu	Krishna	Vijaya Nirmala			Drama
1975	Babu	K. Balachander	Shobhan Babu	Sujatha			Drama
1975	Annadammula Anubandham	B. Vittalacharya	Nandamuri Balakrishna	Vanisri			Drama
1975	Mallela Manasulu	Adurthi Subba Rao	Sobhan Babu	Jayasudha			Drama
1975	Raktha Sambandham	Dasari Narayana Rao	Shobhan Babu	Vanisri			Drama
1975	Kathanayakuni Katha	Dasari Narayana Rao	N.T. Rama Rao	Vanisri			Drama
1975	Chaduvu Samskaram	V. Madhusudhana Rao	Krishnam Raju	Vanisri			Drama
1975	Chittamma Chilakamma	B. Bhaskara Rao	Murali Mohan	Jayachitra			Drama
1975	Devudulanti Manishi	Dasari Narayana Rao	Krishna	Vanisri			Drama
1975	Challani Thalli	K.S. Rami Reddy	Vijaykanth	Sreevidya			Drama
1975	Bhagasthulu	K. Viswanath	Krishnam Raju	Jayasudha			Drama
1975	Jeevana Jyothi	K. Vasu	Murali Mohan	Jayasudha			Drama
1975	Maa Voori Ganga	K. S. R. Das	Lakshmi	No Female Lead			Drama
1975	Cheekati Velugulu	K. Vasu	Krishna	Vanisri			Drama
1975	Andaru Manchivare	Bapu	Krishnam Raju	Vijayalalitha			Drama
1975	Maa Inti Devudu	B. V. Prasad	Vijaya Lalitha	Phani			Drama
1975	Pandanti Samsaram	Dasari Narayana Rao	Krishna	Vanisri			Drama
1975	Sri Chamundeswari Mahima	Addala Narayana Rao	B. Saroja Devi	Latha			Drama
1975	Thota Ramudu	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1975	Puttinti Gowravam	Dasari Narayana Rao	Krishnam Raju	Shubha			Drama
1975	Lakshmana Rekha	N. Gopala Krishna	Chandra Mohan	Jayanthi			Drama
1975	Gunavanthudu	K Vasu	N.T. Rama Rao	Vanisri			Drama
1975	Pichodi Pelli	Bapu	Sobhan Babu	Manjula			Drama
1975	Moguda? Pellama?	K Vasu	Krishnam Raju	Jamuna			Drama
1975	Ammayila Sapatham	Dasari Narayana Rao	Krishnam Raju	Vanisri			Drama
1975	Anuragalu	K. Vasu	Murali Mohan	Jayasudha			Drama
1975	Aadhani Adrustam	K Vasu	Krishnam Raju	Vijaya Nirmala			Drama
1975	Vaikuntapali	K. Vasu	Krishna	Vijaya Nirmala			Drama
1975	Chinninati Kalalu	K. Vasu	Krishnam Raju	Jayasudha			Drama
1975	Soubhagyavathi	P. Chandrasekhara Reddy	Krishna	Vanisri			Drama
1975	Swargam Narakam	Dasari Narayana Rao	Krishnam Raju	Annapoorna			Drama
1975	Ammayilu Jagratha	Bharathiraja	Krishnam Raju	Latha			Drama
1975	Sri Ramanjaneya Yuddham	Bapu	N.T. Rama Rao	B. Saroja Devi			Mythological
1975	Yashoda Krishna	C.S. Rao	Ramakrishna	Baby Sridevi			Drama
1975	Bharatamlo Oka Ammayi	Dasari Narayana Rao	Murali Mohan	Jayachitra			Drama
1975	Teerpu	Bapu	Sobhan Babu	Sarada			Drama
1975	Cinema Vaibhavam	Multiple Directors	Ensemble Cast	Savitri			Drama
1975	Gajula Kishtayya	K. Vasu	Krishna	Latha			Drama
1975	Mutyala Muggu	Bapu	Sobhan Babu	Sangeetha			Drama
1975	Devudu Chesina Pelli	T. Rama Rao	Sobhan Babu	Sharada			Drama
1975	Santanam Soubhagyam	D. S. Prakash Rao	Krishna	Vijaya Nirmala			Drama
1975	Bharathi	K. Viswanath	Krishnam Raju	Jayasudha			Drama
1975	Naaku Swatantram Vachindi	Lakshmi Deepak	Krishnam Raju	Gummadi			Drama
1975	Balipeetam	Dasari Narayana Rao	Krishnam Raju	Vanisri			Drama
1975	Vayasochina Pilla	Lakshmi Deepak	Murali Mohan	Lakshmi			Drama
1975	Ee Kalam Dampathulu	D. Yoganand	Jamuna	No Female Lead			Drama
1975	Devude Digivaste	Dasari Narayana Rao	Krishnam Raju	Vanisri			Drama
1975	Annadammula Katha	Dasari Narayana Rao	N.T. Rama Rao	Vanisri			Drama
1975	Ramuni Minchina Ramudu	M. S. Gopinath	N.T. Rama Rao	Vanisri			Drama
1975	Rakthasambandhalu	M. Mallikarjuna Rao	Krishna	Manjula			Drama
1975	Bullemma Sapatham	Dasari Narayana Rao	Krishnam Raju	Deepa (Unni Mary)			Drama
1974	Bhoomi Kosam	K.B. Tilak	N.T. Rama Rao	Prabha			Drama
1974	Nomu	P. Chandrasekhara Reddy	Sobhan Babu	Vanisri			Drama
1974	Thathamma Kala	Dadasaheb	Krishna	Vanisri			Drama
1974	Urvasi	K. Bapayya	Sanjeev Kumar	Sharada			Drama
1974	Dorababu	Tatineni Rama Rao	Akkineni Nageswara Rao	Manjula			Drama
1974	Adapillala Tandri	Dasari Narayana Rao	Krishna	Vanisri			Drama
1974	Tatamma Kala	B. Vittalacharya	N.T. Rama Rao	Jamuna			Drama
1974	Khaidi Babai	Dasari Narayana Rao	N.T. Rama Rao	Vanisri			Drama
1974	Uthama Illalu	Dasari Narayana Rao	Krishna	Vanisri			Drama
1974	Ammayi Pelli	B. Vittalacharya	Chandra Mohan	Latha			Drama
1974	Kannavari Kalalu	K. Vasu	Sobhan Babu	Vanisri			Drama
1974	Gali Patalu	K.B. Srinivasan	Krishna	Vanisri			Drama
1974	Inti Kodalu	K. Vasu	Krishna	Vanisri			Drama
1974	Bantrotu Bharya	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1974	Premalu Pellillu	Dasari Narayana Rao	Sobhan Babu	Vanisri			Drama
1974	Gundelu Teesina Monagaadu	N. B. Chakravarthi	Kanta Rao	Jyothi Lakshmi			Drama
1974	Radhamma Pelli	Dasari Narayana Rao	Krishna	Sreevidya			Drama
1974	Amma Manasu	K. Vasu	Krishna	Vanisri			Drama
1974	Peddalu Maarali	Dasari Narayana Rao	Sobhan Babu	Vanisri			Drama
1974	Dhanavanthulu Gunavanthulu	K. Vasu	Krishna	Vijaya Nirmala			Drama
1974	Gowri	P. Chandrasekhara Reddy	Krishna	Vijaya Nirmala			Drama
1974	Bangaaru Kalalu	Adurthi Subba Rao	Akkineni Nageswara Rao	No Female Lead			Drama
1974	Adambaralu Anubandhalu	K. Vasu	Krishna	Vanisri			Drama
1974	Krishnaveni	V. Madhusudhana Rao	Krishnam Raju	Vanisri			Drama
1974	Devadasu	Vijayachander	Krishna	Vanisri			Drama
1974	Deeksha	Kvasula Ramesh	Krishnam Raju	Vani Sri			Drama
1974	Satyaniki Sankellu	K Balachander	Krishna	Vanisri			Drama
1974	Manshulu Mati Bommalu	B. Baskar	Krishna	Jamuna			Drama
1974	Manushullo Devudu	Bollichina Bhaskar Rao	N.T. Rama Rao	Vanisri			Drama
1974	Evariki Vare Yamuna Theere	Dasari Narayana Rao	Raja Baby	Roja Ramani			Drama
1974	Thulambaram	K Vasu	Krishnam Raju	Vanisri			Drama
1974	Intiniti Katha	K. Balachander	Krishna	Vanisri			Drama
1974	Kode Nagu	K Vasu	Chandra Mohan	Jayasudha			Drama
1974	Ram Raheem	B. A. Subba Rao	N.T. Rama Rao	No Female Lead			Drama
1974	Deergha Sumangali	Adurthi Subba Rao	Krishna	Vanisri			Drama
1974	Anaganaga Oka Thandri	C. S. Rao	Krishnam Raju	Bharathi			Drama
1974	Palleturi Chinnodu	B. Gopal	Sobhan Babu	Vanisri			Drama
1973	Vaade Veedu	Dadasaheb Padamanabh	N.T. Rama Rao	Vanisri			Drama
1973	Srivaru Maavaru	Dasin	Krishna	Vanisri			Drama
1973	Visali	C.S. Rao	Krishna	Vanisri			Drama
1973	Sneha Bandham	K. Viswanath	Krishna	Vijaya Nirmala			Drama
1973	Poola Mala	Dadasaheb	Krishna	Vanisri			Drama
1973	Vintha Katha	K. Balachander	Krishna	Vanisri			Drama
1973	Manchivadu	K Vasu	N.T. Rama Rao	Vanisri			Drama
1973	Abhimanavantulu	K Vasu	N.T. Rama Rao	Vanisri			Drama
1973	Doctor Babu	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1973	Gandhi Puttina Desam	Lakshmi Deepak	Krishnam Raju	Prameela			Drama
1973	Bangaru Manasulu	Adurthi Subba Rao	Akkineni Nageswara Rao	Vanisri			Drama
1973	Marapurani Manishi	T. Rama Rao	Akkineni Nageswara Rao	Vanisri			Drama
1973	Paropakari (Kannada Dub)	Y. R. Swamy	Rajkumar	Jayanthi			Drama
1973	Samsaram Sagaram	Dasari Narayana Rao	Krishna	Vanisri			Drama
1973	Dhanama? Daivama?	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1973	Dabbuki Lokam Dasoham	D. Yoganand	N.T. Rama Rao	Jamuna			Drama
1973	Andala Ramudu	Bapu	Akkineni Nageswara Rao	Vanisri			Drama
1973	Jeevana Tarangalu	Dasari Narayana Rao	Krishna	Vanisri			Drama
1973	Kanna Koduku	K. Vasu	Krishna	Vanisri			Drama
1973	Geeta	Kalyanam	Akkineni Nageswara Rao	Jayalalitha			Drama
1973	Pasi Hrudayalu	Adurthi Subba Rao	Krishna	Vanisri			Drama
1973	Puttinillu Mettinillu	P. Pullaiah	Krishna	No Female Lead			Drama
1973	Geetaanjali	K. Balachander	Akkineni Nageswara Rao	Jayalalitha			Drama
1973	Oka Nari Vanda Thupakulu	K. V. S. Kutumba Rao	Vijaya Lalitha	Rajanala			Drama
1973	Meghamala	K. Balachander	Krishnam Raju	Vanisri			Drama
1973	Manchi Vallaki Manchivadu	K. S. R. Das	Krishna	No Female Lead			Drama
1973	Mayadari Malligadu	Adurthi Subba Rao	Krishna	Jayanthi			Drama
1973	Inti Dongalu	K. Vasu	Krishna	Vanisri			Drama
1973	Memu Manushulame	Adurthi Subba Rao	Krishna	Vijayalalitha			Drama
1973	Lokam Marali (tamil Dub Naangu Suvargal)	K Balachander	Jaishankar	Ravichandran			Drama
1973	Snehabandam	K. Vasu	Sobhan Babu	Vanisri			Drama
1973	Ganga Manga	D. Yoganand	Krishna	Vanisri			Drama
1973	Sthri Chandra Kala	C.S. Rao	Krishna	Vanisri			Drama
1973	Desoddharakulu	Dasari Narayana Rao	Krishna	Vijayalalitha			Drama
1973	Mamatha	K. Viswanath	Krishna	Vanisri			Drama
1973	Nindu Kutumbam	P. Sambasiva Rao	Krishna	Vijaya Nirmala			Drama
1972	Raj Mahal	K. Vasu	Krishna	Vanisri			Drama
1972	Bala Bharatam	Kamalakara Kameswara Rao	Sobhan Babu	Vanisri			Drama
1972	Antha Mana Manichike	Bhanumathi Ramakrishna	Krishna	Vijaya Nirmala			Drama
1972	Praja Nayakudu	V. Madhusudhan Rao	Krishna	Vijaya Nirmala			Drama
1972	Raitu Kutumbam	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Guduputani	P. Lakshmi Deepak	Krishna	Shubha			Drama
1972	Sabhash Baby?	K. Vasu	Sobhan Babu	Vanisri			Drama
1972	Sabhash Vadina	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Inspector Bharya	Kvasula Ramesh	Krishna	Vanisri			Drama
1972	Sampoorna Ramayanam	Bapu	Shobhan Babu	Vanisri			Mythological
1972	Neeti-Nijayiti	Singham	Akkineni Nageswara Rao	Vanisri			Drama
1972	Datta Putrudu	Dasari Narayana Rao	N.T. Rama Rao	Vanisri			Drama
1972	Koduku Kodalu	Kasineni Prasad	Akkineni Nageswara Rao	Vanisri			Drama
1972	Abbaigaru Ammaigaru	V. Ramachandra Rao	Krishna	Vijaya Nirmala			Drama
1972	Manavudu Danavudu	P. Chandrasekhara Reddy	N.T. Rama Rao	Vanisri			Drama
1972	Hantakulu Devantakulu	Dasari Narayana Rao	Krishna	Vanisri			Drama
1972	Kula Gowravam	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1972	Vooriki Vupakari	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1972	Monagadostunnadu Jagratha	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1972	Kattula Rattayya	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Illu Illalu	P. Chandrasekhara Reddy	Krishna	Vanisri			Drama
1972	Monagadostunnadu Jagartta	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Muhammad Bin Tuglak	K. Raghavendra Rao	Nagabhushanam	S. P. Balasubrahmanyam			Drama
1972	Beedala Patlu	Adurthi Subba Rao	Krishna	Vanisri			Drama
1972	Bale Mosagadu	P. Sambasiva Rao	Krishna	Vijaya Nirmala			Drama
1972	Maa Inti Velugu	Vijay	Krishna	Chandrakala			Drama
1972	Manchi Rojulu Vachchaayi	V. Madhusudan Rao	ANR Kanchana	No Female Lead			Drama
1972	Vichitra Bandham	Adurthi Subba Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Bharya Biddalu	K Balachander	Akkineni Nageswara Rao	Vanisri			Drama
1972	Vinta Dampatulu	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Menakodalu	B.S. Narayana	Krishna	Vijaya Nirmala			Drama
1972	Maa Oori Monagallu	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Marapurani Talli	K.S. Prakash Rao	Krishna	Vanisri			Drama
1972	Bhale Mosagadu	K Vasu	Chandra Mohan	Vijayalalitha			Drama
1972	Kodalupilla	M. Mallikarjuna Rao	Krishna	Vijaya Nirmala			Drama
1972	Nijam Nirupista	S.S. Devadas	Krishna	Vijaya Nirmala			Drama
1972	Sri Krishnanjaneya Yuddham	C. S. Rao	N.T. Rama Rao	Devika			Mythological
1971	Pattukunte Laksha	B.O. Subba Rao	Krishna	Vijaya Nirmala			Drama
1971	Raitu Kutumbam	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1971	Bomma Borusa	K Balachander	Chandra Mohan	Savitri			Drama
1971	Amaayakuraalu	Shakti Samanta	Akkineni Nageswara Rao	Kanchana			Drama
1971	Anuradha	V. Madhusudhan Rao	Krishna	Vanisri			Drama
1971	Sati Ansuya	Kadri Venkata Reddy	Akkineni Nageswara Rao	Anjali Devi			Drama
1971	Pavitra Hrudayalu	A. C. Tirulokchandar	N.T. Rama Rao	Jamuna			Drama
1971	Bhagyavantudu	D. Yoganand	Akkineni Nageswara Rao	Vanisri			Drama
1971	Sampoorna Ramayanam	Bapu	N.T. Rama Rao	Lakshmi			Mythological
1971	Bangaru Talli	D. Yoganand	Sobhan Babu	Vanisri			Drama
