Year	Title	Director	Hero	Heroine	TMDB_ID	Status	Genre
1972	Bhale Mosagadu	K Vasu	Chandra Mohan	Vijayalalitha			Drama
1972	Bharya Biddalu	K Balachander	Akkineni Nageswara Rao	Vanisri			Drama
1972	Datta Putrudu	Dasari Narayana Rao	N.T. Rama Rao	Vanisri			Drama
1972	Guduputani	P. Lakshmi Deepak	Krishna	Shubha			Drama
1972	Hantakulu Devantakulu	Dasari Narayana Rao	Krishna	Vanisri			Drama
1972	Illu Illalu	P. Chandrasekhara Reddy	Krishna	Vanisri			Drama
1972	Inspector Bharya	Kvasula Ramesh	Krishna	Vanisri			Drama
1972	Kattula Rattayya	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Kodalupilla	M. Mallikarjuna Rao	Krishna	Vijaya Nirmala			Drama
1972	Koduku Kodalu	Kasineni Prasad	Akkineni Nageswara Rao	Vanisri			Drama
1972	Kula Gowravam	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1972	Maa Inti Velugu	Vijay	Krishna	Chandrakala			Drama
1972	Maa Oori Monagallu	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Manavudu Danavudu	P. Chandrasekhara Reddy	N.T. Rama Rao	Vanisri			Drama
1972	Manchi Rojulu Vachchaayi	V. Madhusudan Rao	ANR Kanchana	No Female Lead			Drama
1972	Marapurani Talli	K.S. Prakash Rao	Krishna	Vanisri			Drama
1972	Menakodalu	B.S. Narayana	Krishna	Vijaya Nirmala			Drama
1972	Monagadostunnadu Jagartta	K.S.R. Das	Krishna	Vijaya Nirmala			Drama
1972	Monagadostunnadu Jagratha	K Vasu	Akkineni Nageswara Rao	Vanisri			Drama
1972	Muhammad Bin Tuglak	K. Raghavendra Rao	Nagabhushanam	S. P. Balasubrahmanyam			Drama
1972	Neeti-Nijayiti	Singham	Akkineni Nageswara Rao	Vanisri			Drama
1972	Nijam Nirupista	S.S. Devadas	Krishna	Vijaya Nirmala			Drama
1972	Praja Nayakudu	V. Madhusudhan Rao	Krishna	Vijaya Nirmala			Drama
1972	Raitu Kutumbam	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Raj Mahal	K. Vasu	Krishna	Vanisri			Drama
1972	Sabhash Baby?	K. Vasu	Sobhan Babu	Vanisri			Drama
1972	Sabhash Vadina	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Sampoorna Ramayanam	Bapu	Shobhan Babu	Vanisri			Mythological
1972	Sri Krishnanjaneya Yuddham	C. S. Rao	N.T. Rama Rao	Devika			Mythological
1972	Vichitra Bandham	Adurthi Subba Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Vinta Dampatulu	Dasari Narayana Rao	Akkineni Nageswara Rao	Vanisri			Drama
1972	Vooriki Vupakari	K. Vasu	Akkineni Nageswara Rao	Vanisri			Drama
